2026-01-09 04:35:00 - INFO - Starting Spectrum Matching Optimization - Seed: 25939
2026-01-09 04:35:01 - INFO - Bayesian Step 1: laser_energy=25.673701, pressure=35.837245, acquisition_time=46.614171, MSE=0.017265
2026-01-09 04:35:02 - INFO - Bayesian Step 2: laser_energy=15.712568, pressure=15.268498, acquisition_time=69.392273, MSE=0.000563
2026-01-09 04:35:03 - INFO - Bayesian Step 3: laser_energy=49.524124, pressure=41.336091, acquisition_time=63.716284, MSE=0.000587
2026-01-09 04:35:04 - INFO - Bayesian Step 4: laser_energy=48.948085, pressure=41.701785, acquisition_time=93.920612, MSE=0.000587
2026-01-09 04:35:04 - INFO - Bayesian Step 5: laser_energy=37.975540, pressure=45.459121, acquisition_time=78.963744, MSE=0.000587
2026-01-09 04:35:05 - INFO - Bayesian Step 6: laser_energy=43.086517, pressure=4.561497, acquisition_time=66.510245, MSE=0.000587
2026-01-09 04:35:06 - INFO - Bayesian Step 7: laser_energy=20.468890, pressure=28.297436, acquisition_time=49.236681, MSE=0.014284
2026-01-09 04:35:07 - INFO - Bayesian Step 8: laser_energy=18.879531, pressure=31.631414, acquisition_time=84.758980, MSE=0.000587
2026-01-09 04:35:08 - INFO - Bayesian Step 9: laser_energy=45.123864, pressure=6.029492, acquisition_time=6.929705, MSE=0.000587
2026-01-09 04:35:08 - INFO - Bayesian Step 10: laser_energy=11.402090, pressure=3.962619, acquisition_time=40.067468, MSE=0.000581
2026-01-09 04:35:09 - INFO - Bayesian Step 11: laser_energy=47.804969, pressure=11.136368, acquisition_time=69.651749, MSE=0.000587
2026-01-09 04:35:10 - INFO - Bayesian Step 12: laser_energy=24.322313, pressure=9.936163, acquisition_time=34.217519, MSE=0.000511
2026-01-09 04:35:11 - INFO - Bayesian Step 13: laser_energy=14.155228, pressure=11.851838, acquisition_time=15.991659, MSE=0.000482
2026-01-09 04:35:12 - INFO - Bayesian Step 14: laser_energy=40.676521, pressure=42.417101, acquisition_time=24.419587, MSE=0.000406
