2026-01-09 13:52:40 - INFO - Starting Spectrum Matching Optimization - Seed: 53351
2026-01-09 13:52:41 - INFO - Bayesian Step 1: laser_energy=23.999804, pressure=46.818715, acquisition_time=33.134584, MSE=0.028982
2026-01-09 13:52:42 - INFO - Bayesian Step 2: laser_energy=37.694398, pressure=18.901405, acquisition_time=74.080817, MSE=0.000587
2026-01-09 13:52:42 - INFO - Bayesian Step 3: laser_energy=18.601412, pressure=19.335598, acquisition_time=5.119607, MSE=0.000483
2026-01-09 13:52:43 - INFO - Bayesian Step 4: laser_energy=41.752319, pressure=2.270715, acquisition_time=46.226694, MSE=0.000587
2026-01-09 13:52:44 - INFO - Bayesian Step 5: laser_energy=16.755416, pressure=6.661763, acquisition_time=77.411761, MSE=0.000587
2026-01-09 13:52:45 - INFO - Bayesian Step 6: laser_energy=30.348193, pressure=29.961157, acquisition_time=25.335141, MSE=0.159959
2026-01-09 13:52:46 - INFO - Bayesian Step 7: laser_energy=23.986338, pressure=5.172046, acquisition_time=67.245426, MSE=0.000587
2026-01-09 13:52:47 - INFO - Bayesian Step 8: laser_energy=36.414835, pressure=30.221726, acquisition_time=52.363677, MSE=0.001416
2026-01-09 13:52:47 - INFO - Bayesian Step 9: laser_energy=36.824401, pressure=3.030996, acquisition_time=37.068267, MSE=0.001050
2026-01-09 13:52:48 - INFO - Bayesian Step 10: laser_energy=23.570323, pressure=14.431625, acquisition_time=8.702359, MSE=0.001445
2026-01-09 13:52:49 - INFO - Bayesian Step 11: laser_energy=28.720301, pressure=7.290703, acquisition_time=57.997850, MSE=0.000587
2026-01-09 13:52:50 - INFO - Bayesian Step 12: laser_energy=47.836201, pressure=47.326021, acquisition_time=87.596487, MSE=0.000587
2026-01-09 13:52:51 - INFO - Bayesian Step 13: laser_energy=28.674834, pressure=12.802915, acquisition_time=96.714494, MSE=0.000587
2026-01-09 13:52:52 - INFO - Bayesian Step 14: laser_energy=28.266262, pressure=1.000000, acquisition_time=10.916390, MSE=0.004466
2026-01-09 13:52:53 - INFO - Bayesian Step 15: laser_energy=21.338288, pressure=1.000000, acquisition_time=89.761876, MSE=0.000587
2026-01-09 13:52:54 - INFO - Bayesian Step 16: laser_energy=24.725428, pressure=46.198139, acquisition_time=100.000000, MSE=0.000587
2026-01-09 13:52:55 - INFO - Bayesian Step 17: laser_energy=17.200948, pressure=50.000000, acquisition_time=41.585192, MSE=0.000982
2026-01-09 13:52:56 - INFO - Bayesian Step 18: laser_energy=50.000000, pressure=50.000000, acquisition_time=62.628161, MSE=0.000587
2026-01-09 13:52:57 - INFO - Bayesian Step 19: laser_energy=5.000000, pressure=1.000000, acquisition_time=82.378890, MSE=0.000587
2026-01-09 13:52:58 - INFO - Bayesian Step 20: laser_energy=5.000000, pressure=50.000000, acquisition_time=70.567081, MSE=0.000587
2026-01-09 13:53:00 - INFO - Bayesian Step 21: laser_energy=38.877810, pressure=42.222626, acquisition_time=93.368237, MSE=0.000587
2026-01-09 13:53:01 - INFO - Bayesian Step 22: laser_energy=5.000000, pressure=50.000000, acquisition_time=49.228991, MSE=0.000587
2026-01-09 13:53:02 - INFO - Bayesian Step 23: laser_energy=6.692956, pressure=48.938669, acquisition_time=55.438351, MSE=0.000587
2026-01-09 13:53:03 - INFO - Bayesian Step 24: laser_energy=44.407757, pressure=49.707968, acquisition_time=79.913668, MSE=0.000587
2026-01-09 13:53:04 - INFO - Bayesian Step 25: laser_energy=50.000000, pressure=50.000000, acquisition_time=39.120074, MSE=0.000587
2026-01-09 13:53:05 - INFO - Bayesian Step 26: laser_energy=5.000000, pressure=50.000000, acquisition_time=64.898524, MSE=0.000587
2026-01-09 13:53:06 - INFO - Bayesian Step 27: laser_energy=45.683043, pressure=48.105395, acquisition_time=84.894990, MSE=0.000587
2026-01-09 13:53:07 - INFO - Bayesian Step 28: laser_energy=10.314963, pressure=48.891863, acquisition_time=14.866168, MSE=0.000585
2026-01-09 13:53:08 - INFO - Bayesian Step 29: laser_energy=49.901483, pressure=41.781178, acquisition_time=13.476310, MSE=0.000587
2026-01-09 13:53:09 - INFO - Bayesian Step 30: laser_energy=5.572914, pressure=43.832189, acquisition_time=60.180720, MSE=0.000587
2026-01-09 13:53:10 - INFO - Bayesian Step 31: laser_energy=5.000000, pressure=50.000000, acquisition_time=6.669240, MSE=0.000587
2026-01-09 13:53:11 - INFO - Bayesian Step 32: laser_energy=48.185852, pressure=49.631637, acquisition_time=43.996338, MSE=0.000587
2026-01-09 13:53:12 - INFO - Bayesian Step 33: laser_energy=5.613377, pressure=47.057502, acquisition_time=98.443168, MSE=0.000587
2026-01-09 13:53:14 - INFO - Bayesian Step 34: laser_energy=50.000000, pressure=1.000000, acquisition_time=72.184489, MSE=0.000587
2026-01-09 13:53:15 - INFO - Bayesian Step 35: laser_energy=48.866465, pressure=15.496807, acquisition_time=17.303067, MSE=0.000586
2026-01-09 13:53:16 - INFO - Bayesian Step 36: laser_energy=5.390144, pressure=1.020624, acquisition_time=86.331279, MSE=0.000587
2026-01-09 13:53:17 - INFO - Bayesian Step 37: laser_energy=50.000000, pressure=1.000000, acquisition_time=16.143597, MSE=0.000587
2026-01-09 13:53:18 - INFO - Bayesian Step 38: laser_energy=24.941144, pressure=1.000000, acquisition_time=54.575087, MSE=0.000586
2026-01-09 13:53:19 - INFO - Bayesian Step 39: laser_energy=50.000000, pressure=50.000000, acquisition_time=91.564970, MSE=0.000587
2026-01-09 13:53:20 - INFO - Bayesian Step 40: laser_energy=13.121452, pressure=30.399885, acquisition_time=9.478103, MSE=0.008395
2026-01-09 13:53:22 - INFO - Bayesian Step 41: laser_energy=23.120705, pressure=1.000000, acquisition_time=92.205902, MSE=0.000587
2026-01-09 13:53:23 - INFO - Bayesian Step 42: laser_energy=20.095246, pressure=1.000000, acquisition_time=43.405879, MSE=0.000584
2026-01-09 13:53:24 - INFO - Bayesian Step 43: laser_energy=8.560531, pressure=1.000000, acquisition_time=92.461987, MSE=0.000587
2026-01-09 13:53:25 - INFO - Bayesian Step 44: laser_energy=49.129548, pressure=2.429302, acquisition_time=69.192542, MSE=0.000587
2026-01-09 13:53:27 - INFO - Bayesian Step 45: laser_energy=46.588326, pressure=40.875265, acquisition_time=75.665271, MSE=0.000587
2026-01-09 13:53:28 - INFO - Bayesian Step 46: laser_energy=11.518631, pressure=47.512054, acquisition_time=95.129062, MSE=0.000587
2026-01-09 13:53:29 - INFO - Bayesian Step 47: laser_energy=8.099143, pressure=47.032509, acquisition_time=35.747204, MSE=0.000587
2026-01-09 13:53:30 - INFO - Bayesian Step 48: laser_energy=45.273506, pressure=8.026704, acquisition_time=50.663212, MSE=0.000587
2026-01-09 13:53:31 - INFO - Bayesian Step 49: laser_energy=45.777071, pressure=9.956119, acquisition_time=47.768441, MSE=0.000587
2026-01-09 13:53:33 - INFO - Bayesian Step 50: laser_energy=9.235249, pressure=1.119963, acquisition_time=18.750037, MSE=0.000572
2026-01-09 13:53:34 - INFO - Bayesian Step 51: laser_energy=47.308653, pressure=4.381504, acquisition_time=56.492929, MSE=0.000587
2026-01-09 13:53:35 - INFO - Bayesian Step 52: laser_energy=50.000000, pressure=1.000000, acquisition_time=6.797670, MSE=0.000587
2026-01-09 13:53:36 - INFO - Bayesian Step 53: laser_energy=6.507212, pressure=1.531593, acquisition_time=61.554771, MSE=0.000585
2026-01-09 13:53:38 - INFO - Bayesian Step 54: laser_energy=7.399897, pressure=1.050191, acquisition_time=40.075198, MSE=0.000584
2026-01-09 13:53:39 - INFO - Bayesian Step 55: laser_energy=6.456018, pressure=46.837617, acquisition_time=83.540640, MSE=0.000587
2026-01-09 13:53:40 - INFO - Bayesian Step 56: laser_energy=47.056453, pressure=49.934013, acquisition_time=20.324321, MSE=0.000587
2026-01-09 13:53:41 - INFO - Bayesian Step 57: laser_energy=48.402927, pressure=5.470628, acquisition_time=78.594935, MSE=0.000587
2026-01-09 13:53:43 - INFO - Bayesian Step 58: laser_energy=47.429573, pressure=1.094108, acquisition_time=66.019340, MSE=0.000587
