2025-11-10 14:12:12 - INFO - Starting Spectrum Matching Optimization - Seed: 391
2025-11-10 14:12:13 - INFO - Bayesian Step 1: laser_energy=7.635033, pressure=7.116555, acquisition_time=38.693911, MSE=0.000545
2025-11-10 14:12:14 - INFO - Bayesian Step 2: laser_energy=11.544861, pressure=11.519418, acquisition_time=19.659876, MSE=0.000489
2025-11-10 14:12:15 - INFO - Bayesian Step 3: laser_energy=20.324838, pressure=34.666811, acquisition_time=16.582774, MSE=0.132410
2025-11-10 14:12:16 - INFO - Bayesian Step 4: laser_energy=11.203341, pressure=1.607292, acquisition_time=24.080518, MSE=0.000561
2025-11-10 14:12:16 - INFO - Bayesian Step 5: laser_energy=17.308570, pressure=31.391881, acquisition_time=17.289263, MSE=0.048529
2025-11-10 14:12:17 - INFO - Bayesian Step 6: laser_energy=33.649683, pressure=49.279383, acquisition_time=29.420480, MSE=0.020156
2025-11-10 14:12:18 - INFO - Bayesian Step 7: laser_energy=27.226244, pressure=37.551652, acquisition_time=27.233723, MSE=0.174372
2025-11-10 14:12:19 - INFO - Bayesian Step 8: laser_energy=11.597529, pressure=31.069996, acquisition_time=27.616654, MSE=0.003074
2025-11-10 14:12:20 - INFO - Bayesian Step 9: laser_energy=16.983607, pressure=10.389202, acquisition_time=68.341998, MSE=0.000584
2025-11-10 14:12:21 - INFO - Bayesian Step 10: laser_energy=5.337588, pressure=10.449355, acquisition_time=81.290092, MSE=0.000586
2025-11-10 14:12:21 - INFO - Bayesian Step 11: laser_energy=13.879045, pressure=35.451367, acquisition_time=54.203106, MSE=0.000672
2025-11-10 14:12:22 - INFO - Bayesian Step 12: laser_energy=15.959139, pressure=1.000000, acquisition_time=90.125916, MSE=0.000587
2025-11-10 14:12:24 - INFO - Bayesian Step 13: laser_energy=40.829879, pressure=37.073482, acquisition_time=39.922551, MSE=0.000421
2025-11-10 14:12:25 - INFO - Bayesian Step 14: laser_energy=9.153019, pressure=1.000000, acquisition_time=5.000000, MSE=0.000582
2025-11-10 14:12:26 - INFO - Bayesian Step 15: laser_energy=50.000000, pressure=1.000000, acquisition_time=100.000000, MSE=0.000587
2025-11-10 14:12:27 - INFO - Bayesian Step 16: laser_energy=37.558693, pressure=10.196549, acquisition_time=100.000000, MSE=0.000587
2025-11-10 14:12:28 - INFO - Bayesian Step 17: laser_energy=50.000000, pressure=50.000000, acquisition_time=5.000000, MSE=0.000587
2025-11-10 14:12:29 - INFO - Bayesian Step 18: laser_energy=37.363467, pressure=50.000000, acquisition_time=29.507453, MSE=0.005576
2025-11-10 14:12:30 - INFO - Bayesian Step 19: laser_energy=44.541968, pressure=5.053786, acquisition_time=100.000000, MSE=0.000587
2025-11-10 14:12:32 - INFO - Bayesian Step 20: laser_energy=45.257025, pressure=1.000000, acquisition_time=5.000000, MSE=0.000587
2025-11-10 14:12:33 - INFO - Bayesian Step 21: laser_energy=14.616052, pressure=15.011326, acquisition_time=100.000000, MSE=0.000587
2025-11-10 14:12:34 - INFO - Bayesian Step 22: laser_energy=47.549744, pressure=28.594605, acquisition_time=5.000000, MSE=0.000587
2025-11-10 14:12:35 - INFO - Bayesian Step 23: laser_energy=5.000000, pressure=50.000000, acquisition_time=7.645374, MSE=0.000587
2025-11-10 14:12:36 - INFO - Bayesian Step 24: laser_energy=9.793931, pressure=26.046027, acquisition_time=27.753219, MSE=0.000625
2025-11-10 14:12:37 - INFO - Bayesian Step 25: laser_energy=47.459766, pressure=50.000000, acquisition_time=55.675013, MSE=0.000587
2025-11-10 14:12:38 - INFO - Bayesian Step 26: laser_energy=9.064150, pressure=1.000000, acquisition_time=100.000000, MSE=0.000587
2025-11-10 14:12:39 - INFO - Bayesian Step 27: laser_energy=14.137414, pressure=1.000000, acquisition_time=84.868175, MSE=0.000587
2025-11-10 14:12:41 - INFO - Bayesian Step 28: laser_energy=42.539715, pressure=50.000000, acquisition_time=5.000000, MSE=0.000587
2025-11-10 14:12:42 - INFO - Bayesian Step 29: laser_energy=39.714611, pressure=1.000000, acquisition_time=100.000000, MSE=0.000587
2025-11-10 14:12:43 - INFO - Bayesian Step 30: laser_energy=30.023015, pressure=36.707241, acquisition_time=49.183538, MSE=0.007534
2025-11-10 14:12:44 - INFO - Bayesian Step 31: laser_energy=31.136172, pressure=30.040042, acquisition_time=38.473841, MSE=0.080587
2025-11-10 14:12:45 - INFO - Bayesian Step 32: laser_energy=20.690796, pressure=10.689965, acquisition_time=38.814185, MSE=0.000583
2025-11-10 14:12:46 - INFO - Bayesian Step 33: laser_energy=16.746791, pressure=24.242155, acquisition_time=14.095328, MSE=0.008740
2025-11-10 14:12:47 - INFO - Bayesian Step 34: laser_energy=12.552281, pressure=29.050130, acquisition_time=25.283788, MSE=0.004691
2025-11-10 14:12:48 - INFO - Bayesian Step 35: laser_energy=37.731853, pressure=6.140486, acquisition_time=68.028178, MSE=0.000587
2025-11-10 14:12:50 - INFO - Bayesian Step 36: laser_energy=17.812473, pressure=25.283107, acquisition_time=90.240510, MSE=0.000587
2025-11-10 14:12:51 - INFO - Bayesian Step 37: laser_energy=27.543340, pressure=14.019075, acquisition_time=80.524494, MSE=0.000587
2025-11-10 14:12:52 - INFO - Bayesian Step 38: laser_energy=5.775272, pressure=6.029384, acquisition_time=13.703547, MSE=0.000514
2025-11-10 14:12:53 - INFO - Bayesian Step 39: laser_energy=49.740855, pressure=37.687455, acquisition_time=42.853915, MSE=0.000587
2025-11-10 14:12:54 - INFO - Bayesian Step 40: laser_energy=18.060552, pressure=18.903575, acquisition_time=28.481044, MSE=0.009079
2025-11-10 14:12:55 - INFO - Bayesian Step 41: laser_energy=45.062462, pressure=8.469889, acquisition_time=53.430349, MSE=0.000587
2025-11-10 14:12:56 - INFO - Bayesian Step 42: laser_energy=21.854728, pressure=7.565313, acquisition_time=24.909436, MSE=0.000348
2025-11-10 14:12:58 - INFO - Bayesian Step 43: laser_energy=13.746386, pressure=35.371912, acquisition_time=69.975276, MSE=0.000587
2025-11-10 14:12:59 - INFO - Bayesian Step 44: laser_energy=15.464526, pressure=35.504903, acquisition_time=61.657131, MSE=0.000467
2025-11-10 14:13:00 - INFO - Bayesian Step 45: laser_energy=25.446988, pressure=12.727967, acquisition_time=91.378497, MSE=0.000587
2025-11-10 14:13:01 - INFO - Bayesian Step 46: laser_energy=13.430727, pressure=19.547390, acquisition_time=89.437648, MSE=0.000587
2025-11-10 14:13:03 - INFO - Bayesian Step 47: laser_energy=16.982657, pressure=2.200257, acquisition_time=14.434756, MSE=0.000452
2025-11-10 14:13:04 - INFO - Bayesian Step 48: laser_energy=13.478667, pressure=1.119959, acquisition_time=51.847956, MSE=0.000581
2025-11-10 14:13:05 - INFO - Bayesian Step 49: laser_energy=40.381825, pressure=5.729362, acquisition_time=85.909306, MSE=0.000587
2025-11-10 14:13:07 - INFO - Bayesian Step 50: laser_energy=20.833841, pressure=4.629271, acquisition_time=55.994407, MSE=0.000587
2025-11-10 14:13:08 - INFO - Bayesian Step 51: laser_energy=8.300607, pressure=29.759640, acquisition_time=78.264583, MSE=0.000587
2025-11-10 14:13:10 - INFO - Bayesian Step 52: laser_energy=7.259271, pressure=24.173952, acquisition_time=80.515139, MSE=0.000587
