energy,intensity
97.76732,0.004452136
92.828835,0.0047007306
88.18945,0.0049356623
83.8307,0.0052486337
79.735245,0.005527334
75.88682,0.0057597617
72.27017,0.006042973
68.87099,0.0063201254
65.67586,0.0066884547
62.672165,0.0069858236
59.848106,0.007400456
57.19261,0.007693243
54.69525,0.008051156
52.346306,0.0084540825
50.136597,0.008855673
48.057564,0.009367308
46.10113,0.009772718
44.25976,0.010162881
42.52636,0.0105514955
40.894283,0.011043679
39.357292,0.011622666
37.909534,0.012143208
36.545517,0.0124671925
35.260098,0.012643471
34.04844,0.01295468
32.906017,0.013437564
31.828575,0.01412075
30.812122,0.014775246
29.85292,0.015396036
28.947456,0.015940374
28.092442,0.016386732
27.284779,0.016645422
26.521572,0.017055929
25.800108,0.017546955
25.117828,0.018081445
24.472345,0.01861775
23.861408,0.01935329
23.282911,0.019849751
22.734882,0.020647861
22.215462,0.021097919
21.722916,0.021659924
21.255604,0.021435287
20.812004,0.02199692
20.390675,0.022397984
19.990267,0.022937495
19.609518,0.023364339
19.247244,0.024502557
18.902327,0.025007328
18.573725,0.025391068
18.260456,0.025786871
17.961601,0.026236156
17.676302,0.026084071
17.403744,0.026576083
17.143167,0.027234366
16.893862,0.027786817
16.655159,0.028381398
16.426428,0.029174736
16.207083,0.029345404
15.996571,0.029368171
15.794373,0.02962912
15.6,0.02992842
15.412999,0.030315101
15.232939,0.03088811
15.05942,0.031268142
14.892062,0.03252225
14.730514,0.032410283
14.574441,0.03260777
14.423531,0.03236956
14.277491,0.032700658
14.136047,0.032616615
13.998942,0.032754377
13.865933,0.03340922
13.73679,0.034516804
13.611302,0.035128653
13.48927,0.03550032
13.3705015,0.036141757
13.254824,0.03560742
13.142069,0.035138812
13.032082,0.035769932
12.924716,0.03542051
12.819836,0.035880335
12.717309,0.03571248
12.617017,0.036716282
12.518845,0.03656887
12.422684,0.037524644
12.328438,0.037840966
12.23601,0.03797834
12.145311,0.037723474
12.056257,0.037730895
11.968773,0.0376424
11.882783,0.037547883
11.798219,0.03864849
11.7150135,0.03842676
11.633108,0.039509363
11.552444,0.03965943
11.472969,0.03971248
11.394629,0.039539102
11.317378,0.03961637
11.241171,0.03956172
11.165965,0.03953532
11.091721,0.039177574
11.018401,0.039570175
10.945969,0.03933412
10.874393,0.039559603
10.803641,0.039650522
10.733684,0.040619798
