energy,intensity
97.76732,0.0041585467
92.828835,0.0043680393
88.18945,0.00458959
83.8307,0.0048368913
79.735245,0.0050579896
75.88682,0.005280979
72.27017,0.005555312
68.87099,0.0057978453
65.67586,0.006157362
62.672165,0.0064234794
59.848106,0.0067083724
57.19261,0.007051611
54.69525,0.007347014
52.346306,0.007683637
50.136597,0.008094752
48.057564,0.008505425
46.10113,0.008945189
44.25976,0.009268088
42.52636,0.009543336
40.894283,0.010030823
39.357292,0.010616415
37.909534,0.011184786
36.545517,0.011472999
35.260098,0.011571815
34.04844,0.0120263
32.906017,0.01255424
31.828575,0.013150448
30.812122,0.013796519
29.85292,0.014349351
28.947456,0.014886051
28.092442,0.015183918
27.284779,0.01542032
26.521572,0.01583667
25.800108,0.016307686
25.117828,0.016866375
24.472345,0.01717762
23.861408,0.018180821
23.282911,0.018851023
22.734882,0.019545149
22.215462,0.019756813
21.722916,0.020121146
21.255604,0.020050712
20.812004,0.020478087
20.390675,0.020883404
19.990267,0.021665212
19.609518,0.02188206
19.247244,0.022728104
18.902327,0.023296604
18.573725,0.023728322
18.260456,0.02375735
17.961601,0.02421332
17.676302,0.024254698
17.403744,0.024843315
17.143167,0.025517652
16.893862,0.025786683
16.655159,0.026374409
16.426428,0.02698497
16.207083,0.027103582
15.996571,0.02716499
15.794373,0.027558759
15.6,0.027948717
15.412999,0.028287813
15.232939,0.029003818
15.05942,0.029289756
14.892062,0.029862892
14.730514,0.029993076
14.574441,0.030389046
14.423531,0.030052055
14.277491,0.03018131
14.136047,0.030431896
13.998942,0.030522306
13.865933,0.030893702
13.73679,0.031818934
13.611302,0.03224575
13.48927,0.032564398
13.3705015,0.033179756
13.254824,0.03283886
13.142069,0.03254003
13.032082,0.03320498
12.924716,0.03286236
12.819836,0.033216234
12.717309,0.033741154
12.617017,0.03444132
12.518845,0.034450196
12.422684,0.035243325
12.328438,0.035660107
12.23601,0.035781004
12.145311,0.035838798
12.056257,0.0355912
11.968773,0.035820995
11.882783,0.03626367
11.798219,0.036585186
11.7150135,0.036472857
11.633108,0.037104443
11.552444,0.03717482
11.472969,0.0369573
11.394629,0.036924418
11.317378,0.03788275
11.241171,0.037880994
11.165965,0.037843276
11.091721,0.037179388
11.018401,0.037591662
10.945969,0.037242938
10.874393,0.037755363
10.803641,0.03776721
10.733684,0.038487256
10.664492,0.03969091
10.596042,0.040564522
10.528306,0.040998053
10.461264,0.04195542
10.394891,0.041384436
10.329167,0.04097943
10.264075,0.041274708
10.199594,0.04068071
10.135705,0.040650353
10.072394,0.041771602
10.0096445,0.042033464
9.947442,0.04178495
9.885775,0.04237638
9.824624,0.042381264
9.763982,0.04219795
9.703834,0.04268416
9.64417,0.04332497
9.584979,0.042758577
9.526253,0.042869605
9.467979,0.04378583
9.410151,0.04444102
9.3527565,0.04424756
9.295791,0.044596888
9.239244,0.044830512
9.183109,0.045183685
9.12738,0.045459557
9.07205,0.045816913
9.01711,0.045934893
8.962557,0.045971256
8.908382,0.0457614
8.854581,0.04632668
8.801149,0.04689691
8.74808,0.04709834
8.69537,0.048094176
8.643014,0.048091255
8.591007,0.047367364
8.539344,0.04684552
8.48802,0.04759964
8.437034,0.047499713
8.38638,0.048046563
8.336055,0.048598133
8.286055,0.048496746
8.236377,0.048304003
8.187016,0.04903903
8.13797,0.048575588
8.089236,0.049317393
8.04081,0.049885526
7.9926906,0.050867725
7.9448724,0.051722668
7.8973556,0.05313804
7.850135,0.052948557
7.80321,0.053779148
7.7565756,0.05424301
7.710231,0.053202473
7.664174,0.053569596
7.6184006,0.05336685
7.57291,0.05306371
7.5276995,0.05304454
7.482766,0.05389719
7.4381084,0.05343921
7.3937244,0.054497123
7.349611,0.05502197
7.3057675,0.056048416
7.2621903,0.056684922
7.218879,0.0566727
7.175831,0.057012685
7.133044,0.057049047
7.090517,0.056622587
7.0482473,0.05691061
7.0062337,0.05787418
6.9644732,0.05743866
6.9229665,0.058465313
6.881709,0.059766173
6.840701,0.060177565
6.79994,0.06059171
6.7594247,0.060417376
6.719154,0.060941704
6.679125,0.060545374
6.6393356,0.061181825
6.599786,0.060887843
6.560474,0.061584987
6.5213976,0.06189829
6.482556,0.06204498
6.443947,0.061458193
6.4055705,0.06290412
6.367422,0.064079836
6.3295035,0.06314345
6.291812,0.0648499
6.254346,0.06401843
6.217103,0.06387594
6.1800838,0.06378825
6.1432858,0.06452519
6.106708,0.06514967
6.0703483,0.066497564
6.034206,0.067317344
5.9982805,0.06802338
5.9625683,0.068247996
5.92707,0.06706293
5.891784,0.067464575
5.856708,0.06830288
5.8218417,0.068836756
5.787183,0.06824449
5.752732,0.06827422
5.718485,0.06938203
5.684444,0.0682635
5.650605,0.06892949
5.616968,0.070959404
5.583532,0.071969986
5.550295,0.07187726
5.5172563,0.07118817
5.4844136,0.07240945
5.4517684,0.07177671
5.419316,0.07388264
5.387058,0.07358315
5.3549924,0.07517721
5.3231173,0.07460353
5.2914324,0.07566824
5.2599363,0.07543057
5.228627,0.075743265
5.1975055,0.07570748
5.166569,0.076160796
5.135817,0.07633386
5.105248,0.07600807
5.0748606,0.07632
5.044654,0.077569254
5.0146275,0.07651217
4.9847803,0.08017739
4.955111,0.08146404
4.9256177,0.08195181
4.8963003,0.08029055
4.867158,0.0812192
4.8381886,0.079753
4.809392,0.080985986
4.7807665,0.08261089
4.7523127,0.08348778
4.724026,0.085679755
4.695909,0.087585464
4.667959,0.08593049
4.640177,0.08534877
4.612559,0.08562348
4.585105,0.08470981
4.557816,0.08465898
4.530688,0.08508568
4.5037217,0.08704727
4.4769163,0.08789309
4.450271,0.088909194
4.423784,0.08788104
4.3974533,0.08725051
4.3712807,0.08669237
4.345264,0.08838205
4.3194017,0.08992063
4.293693,0.090459034
4.2681384,0.08997913
4.2427354,0.09077478
4.217483,0.09011221
4.192381,0.08952511
4.16743,0.091543235
4.142626,0.09375776
4.11797,0.09528967
4.09346,0.0965703
4.069097,0.09768425
4.0448785,0.096472606
4.0208044,0.09442971
3.9968739,0.09699497
3.9730854,0.09775861
3.949438,0.09834396
3.925932,0.10087627
3.9025662,0.103156075
3.8793387,0.10236883
3.85625,0.10147424
3.8332987,0.10331398
3.8104842,0.10193018
3.7878044,0.1003343
3.7652605,0.102092996
3.742851,0.1047428
3.7205741,0.10507697
3.6984303,0.104920186
3.6764178,0.107524954
3.6545374,0.10846698
3.632786,0.10931647
3.6111646,0.10946792
3.5896719,0.112856194
3.5683074,0.11180091
3.5470698,0.1115484
3.525958,0.109434105
3.5049734,0.110814914
3.484112,0.11095701
3.4633756,0.11162134
3.4427624,0.112184145
3.4222722,0.114342175
3.4019039,0.11395874
3.3816562,0.11410385
3.3615294,0.116516426
3.3415227,0.118192635
3.321635,0.11780646
3.3018653,0.11961218
3.2822137,0.11855718
