2026-01-09 13:14:40 - INFO - Starting Spectrum Matching Optimization - Seed: 66690
2026-01-09 13:14:41 - INFO - Bayesian Step 1: laser_energy=27.772170, pressure=14.912473, acquisition_time=27.544880, MSE=0.001047
2026-01-09 13:14:41 - INFO - Bayesian Step 2: laser_energy=16.625665, pressure=20.393585, acquisition_time=81.767889, MSE=0.000587
2026-01-09 13:14:42 - INFO - Bayesian Step 3: laser_energy=29.096662, pressure=29.919185, acquisition_time=49.078259, MSE=0.019708
2026-01-09 13:14:43 - INFO - Bayesian Step 4: laser_energy=40.593941, pressure=7.787578, acquisition_time=18.054474, MSE=0.000923
2026-01-09 13:14:44 - INFO - Bayesian Step 5: laser_energy=26.696669, pressure=8.062380, acquisition_time=40.083222, MSE=0.000362
2026-01-09 13:14:45 - INFO - Bayesian Step 6: laser_energy=18.588597, pressure=3.373999, acquisition_time=37.073527, MSE=0.000586
2026-01-09 13:14:45 - INFO - Bayesian Step 7: laser_energy=32.130628, pressure=22.558988, acquisition_time=27.792112, MSE=0.030065
2026-01-09 13:14:46 - INFO - Bayesian Step 8: laser_energy=46.340909, pressure=38.896552, acquisition_time=52.940196, MSE=0.000587
2026-01-09 13:14:47 - INFO - Bayesian Step 9: laser_energy=37.055328, pressure=2.264608, acquisition_time=16.769727, MSE=0.004071
2026-01-09 13:14:48 - INFO - Bayesian Step 10: laser_energy=24.450681, pressure=11.425242, acquisition_time=11.388819, MSE=0.002494
2026-01-09 13:14:49 - INFO - Bayesian Step 11: laser_energy=7.446081, pressure=43.796919, acquisition_time=31.520945, MSE=0.000587
2026-01-09 13:14:50 - INFO - Bayesian Step 12: laser_energy=15.147247, pressure=15.061853, acquisition_time=96.320211, MSE=0.000587
2026-01-09 13:14:51 - INFO - Bayesian Step 13: laser_energy=46.189154, pressure=13.511668, acquisition_time=47.746847, MSE=0.000587
2026-01-09 13:14:52 - INFO - Bayesian Step 14: laser_energy=12.068330, pressure=48.867598, acquisition_time=5.000000, MSE=0.000505
2026-01-09 13:14:53 - INFO - Bayesian Step 15: laser_energy=10.431566, pressure=10.002682, acquisition_time=100.000000, MSE=0.000587
2026-01-09 13:14:54 - INFO - Bayesian Step 16: laser_energy=50.000000, pressure=11.809101, acquisition_time=41.094380, MSE=0.000587
2026-01-09 13:14:55 - INFO - Bayesian Step 17: laser_energy=5.000000, pressure=20.740265, acquisition_time=99.367350, MSE=0.000587
2026-01-09 13:14:56 - INFO - Bayesian Step 18: laser_energy=48.084670, pressure=47.445461, acquisition_time=100.000000, MSE=0.000587
2026-01-09 13:14:57 - INFO - Bayesian Step 19: laser_energy=43.351829, pressure=47.641328, acquisition_time=28.437230, MSE=0.000564
2026-01-09 13:14:58 - INFO - Bayesian Step 20: laser_energy=21.260910, pressure=42.850620, acquisition_time=97.752663, MSE=0.000587
2026-01-09 13:14:59 - INFO - Bayesian Step 21: laser_energy=16.193351, pressure=1.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-09 13:15:00 - INFO - Bayesian Step 22: laser_energy=49.411098, pressure=35.748200, acquisition_time=100.000000, MSE=0.000587
2026-01-09 13:15:01 - INFO - Bayesian Step 23: laser_energy=38.875486, pressure=48.819523, acquisition_time=66.370730, MSE=0.000587
2026-01-09 13:15:02 - INFO - Bayesian Step 24: laser_energy=22.779133, pressure=7.862928, acquisition_time=9.720990, MSE=0.002435
2026-01-09 13:15:03 - INFO - Bayesian Step 25: laser_energy=8.898380, pressure=48.205889, acquisition_time=8.418034, MSE=0.000586
2026-01-09 13:15:04 - INFO - Bayesian Step 26: laser_energy=13.529351, pressure=3.142659, acquisition_time=13.432417, MSE=0.000520
2026-01-09 13:15:05 - INFO - Bayesian Step 27: laser_energy=19.958582, pressure=33.303367, acquisition_time=16.122883, MSE=0.123140
2026-01-09 13:15:06 - INFO - Bayesian Step 28: laser_energy=5.190189, pressure=27.273662, acquisition_time=64.196721, MSE=0.000580
2026-01-09 13:15:07 - INFO - Bayesian Step 29: laser_energy=5.000000, pressure=37.138256, acquisition_time=75.987486, MSE=0.000587
2026-01-09 13:15:09 - INFO - Bayesian Step 30: laser_energy=5.000000, pressure=43.870882, acquisition_time=54.949002, MSE=0.000587
2026-01-09 13:15:10 - INFO - Bayesian Step 31: laser_energy=50.000000, pressure=40.627547, acquisition_time=13.625575, MSE=0.000587
2026-01-09 13:15:11 - INFO - Bayesian Step 32: laser_energy=5.155572, pressure=17.197633, acquisition_time=72.465861, MSE=0.000518
2026-01-09 13:15:12 - INFO - Bayesian Step 33: laser_energy=45.801741, pressure=5.577233, acquisition_time=71.901917, MSE=0.000587
2026-01-09 13:15:13 - INFO - Bayesian Step 34: laser_energy=50.000000, pressure=28.443955, acquisition_time=5.119702, MSE=0.000587
2026-01-09 13:15:14 - INFO - Bayesian Step 35: laser_energy=21.697839, pressure=43.960409, acquisition_time=54.407033, MSE=0.000445
2026-01-09 13:15:16 - INFO - Bayesian Step 36: laser_energy=37.771181, pressure=50.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-09 13:15:17 - INFO - Bayesian Step 37: laser_energy=5.000000, pressure=45.697231, acquisition_time=5.000000, MSE=0.000587
2026-01-09 13:15:18 - INFO - Bayesian Step 38: laser_energy=17.892607, pressure=7.707727, acquisition_time=32.618973, MSE=0.000586
2026-01-09 13:15:19 - INFO - Bayesian Step 39: laser_energy=44.451752, pressure=44.616495, acquisition_time=59.527318, MSE=0.000587
2026-01-09 13:15:20 - INFO - Bayesian Step 40: laser_energy=41.954461, pressure=24.053811, acquisition_time=34.694076, MSE=0.000243
2026-01-09 13:15:21 - INFO - Bayesian Step 41: laser_energy=25.640611, pressure=49.891359, acquisition_time=49.446017, MSE=0.000463
2026-01-09 13:15:22 - INFO - Bayesian Step 42: laser_energy=35.107700, pressure=35.963121, acquisition_time=92.550523, MSE=0.000587
2026-01-09 13:15:24 - INFO - Bayesian Step 43: laser_energy=39.089369, pressure=25.458232, acquisition_time=95.199437, MSE=0.000587
2026-01-09 13:15:25 - INFO - Bayesian Step 44: laser_energy=5.000000, pressure=18.540880, acquisition_time=100.000000, MSE=0.000587
2026-01-09 13:15:26 - INFO - Bayesian Step 45: laser_energy=33.982577, pressure=26.216763, acquisition_time=8.789064, MSE=0.003823
2026-01-09 13:15:27 - INFO - Bayesian Step 46: laser_energy=6.509870, pressure=19.716671, acquisition_time=74.537161, MSE=0.000558
2026-01-09 13:15:28 - INFO - Bayesian Step 47: laser_energy=36.018492, pressure=46.818469, acquisition_time=7.707687, MSE=0.008219
2026-01-09 13:15:30 - INFO - Bayesian Step 48: laser_energy=11.249982, pressure=24.122323, acquisition_time=8.949972, MSE=0.002136
