energy,intensity
97.76732,0.01088878
92.828835,0.011460233
88.18945,0.012203198
83.8307,0.01288971
79.735245,0.013706694
75.88682,0.014392224
72.27017,0.015293449
68.87099,0.016090471
65.67586,0.01703924
62.672165,0.017867476
59.848106,0.01890486
57.19261,0.02008756
54.69525,0.021243893
52.346306,0.022516456
50.136597,0.02372625
48.057564,0.025221419
46.10113,0.026149902
44.25976,0.027648289
42.52636,0.028689817
40.894283,0.030065816
39.357292,0.03127688
37.909534,0.03312307
36.545517,0.034677483
35.260098,0.03614776
34.04844,0.037839618
32.906017,0.039639153
31.828575,0.04166592
30.812122,0.043559264
29.85292,0.045640428
28.947456,0.047670517
28.092442,0.04956113
27.284779,0.051640756
26.521572,0.054030992
25.800108,0.05579538
25.117828,0.057339884
24.472345,0.059149217
23.861408,0.061485898
23.282911,0.06438686
22.734882,0.06645031
22.215462,0.06908342
21.722916,0.0713523
21.255604,0.073399626
20.812004,0.07489429
20.390675,0.07743965
19.990267,0.079536036
19.609518,0.08196972
19.247244,0.08434317
18.902327,0.08718927
18.573725,0.08982726
18.260456,0.09168665
17.961601,0.09434497
17.676302,0.097471
17.403744,0.09983255
17.143167,0.101646736
16.893862,0.10443715
16.655159,0.107155584
16.426428,0.10917853
16.207083,0.111687385
15.996571,0.114247404
15.794373,0.11626209
15.6,0.11799017
15.412999,0.120081745
15.232939,0.12255065
15.05942,0.12526557
14.892062,0.1277468
14.730514,0.13033172
14.574441,0.13312347
14.423531,0.13502012
14.277491,0.13685927
14.136047,0.13869132
13.998942,0.14124355
13.865933,0.14364655
13.73679,0.14579052
13.611302,0.14825572
13.48927,0.15099755
13.3705015,0.15375191
13.254824,0.15657397
13.142069,0.1590232
13.032082,0.16164777
12.924716,0.16372147
12.819836,0.16585448
12.717309,0.16764869
12.617017,0.17007563
12.518845,0.17245416
12.422684,0.17566094
12.328438,0.17753427
12.23601,0.18006308
12.145311,0.18212572
12.056257,0.18455592
11.968773,0.18657276
11.882783,0.18865672
11.798219,0.19068643
11.7150135,0.19253698
11.633108,0.19495453
11.552444,0.1975109
11.472969,0.2000825
11.394629,0.2021596
11.317378,0.20501629
11.241171,0.20672937
11.165965,0.20877254
11.091721,0.2092528
11.018401,0.21110687
10.945969,0.21296854
10.874393,0.21530584
10.803641,0.21738844
10.733684,0.22022697
10.664492,0.22274606
10.596042,0.22397926
10.528306,0.22535124
10.461264,0.2277679
10.394891,0.22943194
10.329167,0.23145464
10.264075,0.23306403
10.199594,0.2347512
10.135705,0.23608752
10.072394,0.23786004
10.0096445,0.23964155
9.947442,0.24128616
9.885775,0.24315882
9.824624,0.24496813
9.763982,0.24648957
9.703834,0.24749324
9.64417,0.24925044
9.584979,0.2499557
9.526253,0.25004727
