2026-01-09 06:00:29 - INFO - Starting Spectrum Matching Optimization - Seed: 94856
2026-01-09 06:00:30 - INFO - Bayesian Step 1: laser_energy=31.196649, pressure=20.741310, acquisition_time=29.313787, MSE=0.028749
2026-01-09 06:00:31 - INFO - Bayesian Step 2: laser_energy=28.513495, pressure=1.421017, acquisition_time=73.869542, MSE=0.000587
2026-01-09 06:00:32 - INFO - Bayesian Step 3: laser_energy=10.640354, pressure=43.464970, acquisition_time=16.027668, MSE=0.000551
2026-01-09 06:00:33 - INFO - Bayesian Step 4: laser_energy=12.500680, pressure=47.165288, acquisition_time=6.542718, MSE=0.000478
2026-01-09 06:00:33 - INFO - Bayesian Step 5: laser_energy=23.564558, pressure=45.078091, acquisition_time=75.852926, MSE=0.000587
2026-01-09 06:00:34 - INFO - Bayesian Step 6: laser_energy=12.985110, pressure=30.150572, acquisition_time=73.838284, MSE=0.000587
2026-01-09 06:00:35 - INFO - Bayesian Step 7: laser_energy=42.766613, pressure=44.565123, acquisition_time=69.943032, MSE=0.000587
2026-01-09 06:00:36 - INFO - Bayesian Step 8: laser_energy=14.315335, pressure=13.317374, acquisition_time=78.139936, MSE=0.000586
2026-01-09 06:00:37 - INFO - Bayesian Step 9: laser_energy=20.138178, pressure=44.548376, acquisition_time=33.477856, MSE=0.023257
2026-01-09 06:00:37 - INFO - Bayesian Step 10: laser_energy=23.402382, pressure=9.875369, acquisition_time=54.026968, MSE=0.000585
2026-01-09 06:00:38 - INFO - Bayesian Step 11: laser_energy=5.208195, pressure=38.884838, acquisition_time=40.489378, MSE=0.000587
2026-01-09 06:00:39 - INFO - Bayesian Step 12: laser_energy=46.526760, pressure=29.565557, acquisition_time=46.404703, MSE=0.000587
2026-01-09 06:00:40 - INFO - Bayesian Step 13: laser_energy=37.418731, pressure=45.526261, acquisition_time=95.830383, MSE=0.000587
2026-01-09 06:00:41 - INFO - Bayesian Step 14: laser_energy=42.692960, pressure=45.245512, acquisition_time=87.945983, MSE=0.000587
2026-01-09 06:00:42 - INFO - Bayesian Step 15: laser_energy=10.656327, pressure=21.715666, acquisition_time=61.440780, MSE=0.000398
2026-01-09 06:00:43 - INFO - Bayesian Step 16: laser_energy=21.210410, pressure=1.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-09 06:00:44 - INFO - Bayesian Step 17: laser_energy=48.006660, pressure=14.813219, acquisition_time=11.508982, MSE=0.000587
2026-01-09 06:00:45 - INFO - Bayesian Step 18: laser_energy=48.045543, pressure=44.982616, acquisition_time=83.432987, MSE=0.000587
2026-01-09 06:00:46 - INFO - Bayesian Step 19: laser_energy=17.387754, pressure=1.343331, acquisition_time=65.429082, MSE=0.000587
2026-01-09 06:00:47 - INFO - Bayesian Step 20: laser_energy=39.920958, pressure=21.030381, acquisition_time=20.596364, MSE=0.007298
2026-01-09 06:00:48 - INFO - Bayesian Step 21: laser_energy=21.389998, pressure=2.783166, acquisition_time=91.898481, MSE=0.000587
2026-01-09 06:00:49 - INFO - Bayesian Step 22: laser_energy=49.950769, pressure=11.401384, acquisition_time=57.573497, MSE=0.000587
2026-01-09 06:00:50 - INFO - Bayesian Step 23: laser_energy=47.912367, pressure=32.712744, acquisition_time=5.010773, MSE=0.000587
2026-01-09 06:00:51 - INFO - Bayesian Step 24: laser_energy=49.453580, pressure=46.068401, acquisition_time=50.164404, MSE=0.000587
2026-01-09 06:00:52 - INFO - Bayesian Step 25: laser_energy=44.430817, pressure=48.405959, acquisition_time=43.139257, MSE=0.000572
2026-01-09 06:00:53 - INFO - Bayesian Step 26: laser_energy=5.000000, pressure=1.000000, acquisition_time=13.974663, MSE=0.000586
2026-01-09 06:00:54 - INFO - Bayesian Step 27: laser_energy=45.318362, pressure=48.269678, acquisition_time=37.732438, MSE=0.000581
2026-01-09 06:00:55 - INFO - Bayesian Step 28: laser_energy=43.473104, pressure=48.246617, acquisition_time=80.942933, MSE=0.000587
2026-01-09 06:00:56 - INFO - Bayesian Step 29: laser_energy=5.000000, pressure=46.284967, acquisition_time=100.000000, MSE=0.000587
2026-01-09 06:00:57 - INFO - Bayesian Step 30: laser_energy=7.303054, pressure=42.208404, acquisition_time=24.261116, MSE=0.000586
2026-01-09 06:00:58 - INFO - Bayesian Step 31: laser_energy=26.613861, pressure=4.039764, acquisition_time=12.210450, MSE=0.003695
2026-01-09 06:00:59 - INFO - Bayesian Step 32: laser_energy=35.534702, pressure=10.613665, acquisition_time=12.362272, MSE=0.005277
2026-01-09 06:01:00 - INFO - Bayesian Step 33: laser_energy=15.946865, pressure=34.672550, acquisition_time=16.317032, MSE=0.032644
2026-01-09 06:01:02 - INFO - Bayesian Step 34: laser_energy=8.575685, pressure=3.344486, acquisition_time=51.399451, MSE=0.000566
2026-01-09 06:01:03 - INFO - Bayesian Step 35: laser_energy=12.594928, pressure=1.000000, acquisition_time=97.602831, MSE=0.000587
2026-01-09 06:01:04 - INFO - Bayesian Step 36: laser_energy=25.069183, pressure=11.801900, acquisition_time=35.607344, MSE=0.000377
2026-01-09 06:01:05 - INFO - Bayesian Step 37: laser_energy=44.349161, pressure=1.000000, acquisition_time=91.921665, MSE=0.000587
2026-01-09 06:01:06 - INFO - Bayesian Step 38: laser_energy=26.197446, pressure=50.000000, acquisition_time=97.986828, MSE=0.000587
2026-01-09 06:01:07 - INFO - Bayesian Step 39: laser_energy=33.872703, pressure=11.106445, acquisition_time=99.205496, MSE=0.000587
2026-01-09 06:01:08 - INFO - Bayesian Step 40: laser_energy=18.121494, pressure=7.661820, acquisition_time=89.484878, MSE=0.000587
2026-01-09 06:01:10 - INFO - Bayesian Step 41: laser_energy=38.480790, pressure=1.257557, acquisition_time=18.592988, MSE=0.000930
2026-01-09 06:01:11 - INFO - Bayesian Step 42: laser_energy=41.359329, pressure=18.921647, acquisition_time=10.756614, MSE=0.000088
2026-01-09 06:01:12 - INFO - Bayesian Step 43: laser_energy=6.340274, pressure=16.484473, acquisition_time=74.738693, MSE=0.000557
2026-01-09 06:01:13 - INFO - Bayesian Step 44: laser_energy=11.496678, pressure=13.742412, acquisition_time=88.906297, MSE=0.000587
2026-01-09 06:01:15 - INFO - Bayesian Step 45: laser_energy=29.342559, pressure=35.049289, acquisition_time=65.150646, MSE=0.000535
2026-01-09 06:01:16 - INFO - Bayesian Step 46: laser_energy=13.763474, pressure=5.483764, acquisition_time=79.202998, MSE=0.000587
2026-01-09 06:01:17 - INFO - Bayesian Step 47: laser_energy=9.396530, pressure=16.003969, acquisition_time=96.723765, MSE=0.000587
2026-01-09 06:01:19 - INFO - Bayesian Step 48: laser_energy=33.047964, pressure=46.291080, acquisition_time=25.876507, MSE=0.060431
2026-01-09 06:01:20 - INFO - Bayesian Step 49: laser_energy=28.131595, pressure=26.046998, acquisition_time=93.771588, MSE=0.000587
2026-01-09 06:01:21 - INFO - Bayesian Step 50: laser_energy=5.000000, pressure=50.000000, acquisition_time=5.000000, MSE=0.000587
2026-01-09 06:01:23 - INFO - Bayesian Step 51: laser_energy=16.522496, pressure=10.355352, acquisition_time=100.000000, MSE=0.000587
2026-01-09 06:01:24 - INFO - Bayesian Step 52: laser_energy=35.568967, pressure=23.520925, acquisition_time=100.000000, MSE=0.000587
2026-01-09 06:01:25 - INFO - Bayesian Step 53: laser_energy=36.972349, pressure=31.551402, acquisition_time=5.000000, MSE=0.000389
2026-01-09 06:01:27 - INFO - Bayesian Step 54: laser_energy=36.071008, pressure=1.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-09 06:01:28 - INFO - Bayesian Step 55: laser_energy=43.224954, pressure=6.244732, acquisition_time=5.000000, MSE=0.000587
2026-01-09 06:01:30 - INFO - Bayesian Step 56: laser_energy=25.999353, pressure=50.000000, acquisition_time=5.000000, MSE=0.118844
2026-01-09 06:01:31 - INFO - Bayesian Step 57: laser_energy=42.140110, pressure=50.000000, acquisition_time=5.000000, MSE=0.000585
2026-01-09 06:01:33 - INFO - Bayesian Step 58: laser_energy=50.000000, pressure=1.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-09 06:01:34 - INFO - Bayesian Step 59: laser_energy=25.762783, pressure=1.000000, acquisition_time=34.033336, MSE=0.001163
2026-01-09 06:01:36 - INFO - Bayesian Step 60: laser_energy=15.382978, pressure=50.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-09 06:01:37 - INFO - Bayesian Step 61: laser_energy=10.649541, pressure=50.000000, acquisition_time=55.354062, MSE=0.000586
2026-01-09 06:01:39 - INFO - Bayesian Step 62: laser_energy=9.676324, pressure=50.000000, acquisition_time=5.000000, MSE=0.000579
2026-01-09 06:01:40 - INFO - Bayesian Step 63: laser_energy=17.231463, pressure=50.000000, acquisition_time=65.728920, MSE=0.000587
2026-01-09 06:01:42 - INFO - Bayesian Step 64: laser_energy=50.000000, pressure=25.663837, acquisition_time=100.000000, MSE=0.000587
2026-01-09 06:01:43 - INFO - Bayesian Step 65: laser_energy=5.000000, pressure=1.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-09 06:01:45 - INFO - Bayesian Step 66: laser_energy=5.000000, pressure=25.080714, acquisition_time=5.000000, MSE=0.000410
2026-01-09 06:01:46 - INFO - Bayesian Step 67: laser_energy=31.768379, pressure=50.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-09 06:01:47 - INFO - Bayesian Step 68: laser_energy=37.648003, pressure=1.000000, acquisition_time=68.193427, MSE=0.000587
2026-01-09 06:01:49 - INFO - Bayesian Step 69: laser_energy=44.982857, pressure=1.000000, acquisition_time=53.258766, MSE=0.000587
2026-01-09 06:01:50 - INFO - Bayesian Step 70: laser_energy=50.000000, pressure=1.000000, acquisition_time=26.539207, MSE=0.000587
2026-01-09 06:01:52 - INFO - Bayesian Step 71: laser_energy=50.000000, pressure=50.000000, acquisition_time=5.000000, MSE=0.000587
2026-01-09 06:01:53 - INFO - Bayesian Step 72: laser_energy=38.007636, pressure=1.000000, acquisition_time=5.000000, MSE=0.000541
2026-01-09 06:01:54 - INFO - Bayesian Step 73: laser_energy=40.404465, pressure=32.014106, acquisition_time=5.000000, MSE=0.000508
2026-01-09 06:01:56 - INFO - Bayesian Step 74: laser_energy=9.963832, pressure=50.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-09 06:01:57 - INFO - Bayesian Step 75: laser_energy=26.593595, pressure=24.235466, acquisition_time=68.957585, MSE=0.000522
2026-01-09 06:01:59 - INFO - Bayesian Step 76: laser_energy=32.650005, pressure=28.129972, acquisition_time=79.058033, MSE=0.000587
2026-01-09 06:02:00 - INFO - Bayesian Step 77: laser_energy=5.000000, pressure=50.000000, acquisition_time=70.403814, MSE=0.000587
2026-01-09 06:02:02 - INFO - Bayesian Step 78: laser_energy=20.533995, pressure=33.716719, acquisition_time=100.000000, MSE=0.000587
2026-01-09 06:02:04 - INFO - Bayesian Step 79: laser_energy=5.000000, pressure=1.000000, acquisition_time=49.334485, MSE=0.000587
2026-01-09 06:02:05 - INFO - Bayesian Step 80: laser_energy=50.000000, pressure=50.000000, acquisition_time=100.000000, MSE=0.000587
