energy,intensity
97.76732,0.0017652459
92.828835,0.0018043605
88.18945,0.0019940406
83.8307,0.001998035
79.735245,0.0021234443
75.88682,0.0022981598
72.27017,0.0024634418
68.87099,0.0025692002
65.67586,0.002699724
62.672165,0.0028117215
59.848106,0.002835122
57.19261,0.0030175808
54.69525,0.003188577
52.346306,0.0032691904
50.136597,0.00333356
48.057564,0.0035231363
46.10113,0.003680532
44.25976,0.0037679828
42.52636,0.004075355
40.894283,0.0042024627
39.357292,0.004421968
37.909534,0.004734605
36.545517,0.0050206794
35.260098,0.004915188
34.04844,0.0051541277
32.906017,0.005244735
31.828575,0.005114064
30.812122,0.0052120183
29.85292,0.0054159984
28.947456,0.0054849954
28.092442,0.0056390027
27.284779,0.00600567
26.521572,0.006233292
25.800108,0.006647002
25.117828,0.0068709506
24.472345,0.006829479
23.861408,0.0066998005
23.282911,0.0067414255
22.734882,0.0067121526
22.215462,0.006787316
21.722916,0.0070582917
21.255604,0.0073502185
20.812004,0.0076989233
20.390675,0.008000554
19.990267,0.00830621
19.609518,0.008745413
19.247244,0.008759004
18.902327,0.008611286
18.573725,0.008665828
18.260456,0.008854289
17.961601,0.008738643
17.676302,0.0087769125
17.403744,0.009060504
17.143167,0.009558523
16.893862,0.0093124565
16.655159,0.009075066
16.426428,0.009223552
16.207083,0.00925871
15.996571,0.009130707
15.794373,0.009638666
15.6,0.009665599
15.412999,0.009924308
15.232939,0.0104471
15.05942,0.010567474
14.892062,0.010905812
14.730514,0.011247402
14.574441,0.010794469
14.423531,0.010781458
14.277491,0.0109680835
14.136047,0.010923611
13.998942,0.010719145
13.865933,0.011346035
13.73679,0.011452703
13.611302,0.011478207
13.48927,0.011528176
13.3705015,0.012092544
13.254824,0.012088431
13.142069,0.011888035
13.032082,0.012016245
12.924716,0.012397179
12.819836,0.012526944
12.717309,0.012599366
12.617017,0.0134770395
12.518845,0.013698816
12.422684,0.013775608
12.328438,0.01320308
12.23601,0.013718526
12.145311,0.013491902
12.056257,0.013320332
11.968773,0.012992701
11.882783,0.013025572
11.798219,0.0132729085
11.7150135,0.013336164
11.633108,0.0142733455
11.552444,0.014750415
11.472969,0.014567576
11.394629,0.014348869
11.317378,0.014511021
11.241171,0.01396296
11.165965,0.0138943065
11.091721,0.014216611
11.018401,0.014113362
10.945969,0.014638267
10.874393,0.01500191
10.803641,0.015066529
10.733684,0.015638623
10.664492,0.015535669
10.596042,0.015121686
10.528306,0.015805647
10.461264,0.016427908
10.394891,0.016218226
10.329167,0.016602825
10.264075,0.016778912
10.199594,0.016457522
10.135705,0.016202789
10.072394,0.015727477
10.0096445,0.015789773
9.947442,0.016144184
9.885775,0.016208138
9.824624,0.016198078
9.763982,0.016633585
9.703834,0.01696134
9.64417,0.016840227
9.584979,0.016906315
9.526253,0.016934257
9.467979,0.016654734
9.410151,0.016757082
9.3527565,0.017015306
9.295791,0.017158663
9.239244,0.017774906
9.183109,0.018397909
9.12738,0.018987928
9.07205,0.019584332
9.01711,0.019220132
8.962557,0.018729033
8.908382,0.01855743
8.854581,0.018752255
8.801149,0.018246863
8.74808,0.017983759
8.69537,0.01876133
8.643014,0.018917015
8.591007,0.019369867
8.539344,0.020338021
8.48802,0.02080344
8.437034,0.021359803
8.38638,0.020925598
8.336055,0.020833999
8.286055,0.020301986
8.236377,0.020424437
8.187016,0.020192545
8.13797,0.02044818
8.089236,0.020661203
8.04081,0.021101942
7.9926906,0.02154719
7.9448724,0.021905538
7.8973556,0.021347234
7.850135,0.022031046
7.80321,0.021744471
7.7565756,0.022109415
7.710231,0.022430804
7.664174,0.023324106
7.6184006,0.023464246
7.57291,0.024372848
7.5276995,0.024422694
7.482766,0.024812128
7.4381084,0.025009949
7.3937244,0.0253075
7.349611,0.026497552
7.3057675,0.026407907
7.2621903,0.025715847
7.218879,0.026021127
7.175831,0.026075963
7.133044,0.02572301
7.090517,0.026389709
7.0482473,0.026857272
7.0062337,0.02686275
6.9644732,0.026867311
6.9229665,0.026503572
6.881709,0.02660967
6.840701,0.026716078
6.79994,0.02666249
6.7594247,0.026123527
6.719154,0.0260638
6.679125,0.025948012
6.6393356,0.026924383
6.599786,0.026535207
6.560474,0.02663883
6.5213976,0.026241312
6.482556,0.026846925
6.443947,0.027289698
6.4055705,0.027736794
6.367422,0.02864477
6.3295035,0.02887378
6.291812,0.028989006
6.254346,0.029801678
6.217103,0.03021397
6.1800838,0.030159792
6.1432858,0.030103872
6.106708,0.029272731
6.0703483,0.02920865
6.034206,0.029383596
5.9982805,0.029923022
5.9625683,0.031199088
5.92707,0.03187635
5.891784,0.032375596
5.856708,0.033065792
5.8218417,0.032889366
5.787183,0.03220739
5.752732,0.032905526
5.718485,0.03265784
5.684444,0.03317299
5.650605,0.033307347
5.616968,0.035059247
5.583532,0.03539934
5.550295,0.03593863
5.5172563,0.03595628
5.4844136,0.035707865
5.4517684,0.03465543
5.419316,0.034862958
5.387058,0.034869377
5.3549924,0.035553124
5.3231173,0.035902534
5.2914324,0.03735347
5.2599363,0.03764621
5.228627,0.03773266
5.1975055,0.036700305
5.166569,0.03593552
5.135817,0.03523101
5.105248,0.036224823
5.0748606,0.038088404
5.044654,0.0383885
5.0146275,0.039415367
4.9847803,0.04023448
4.955111,0.03908221
4.9256177,0.03990634
4.8963003,0.040442105
4.867158,0.0412068
4.8381886,0.04190412
4.809392,0.042759396
4.7807665,0.04263543
4.7523127,0.043578792
4.724026,0.043916643
4.695909,0.044566456
4.667959,0.04358793
4.640177,0.04408382
4.612559,0.04387515
4.585105,0.044137858
4.557816,0.04416297
4.530688,0.04490856
4.5037217,0.046145547
4.4769163,0.047071103
4.450271,0.04727128
4.423784,0.046815135
4.3974533,0.04610396
4.3712807,0.046712484
4.345264,0.045905158
4.3194017,0.046264134
4.293693,0.047048863
4.2681384,0.047926445
4.2427354,0.04761395
4.217483,0.049622018
4.192381,0.051219106
4.16743,0.0513514
4.142626,0.05165887
4.11797,0.050909393
4.09346,0.05041539
4.069097,0.052235186
4.0448785,0.05506305
4.0208044,0.053675838
3.9968739,0.055633478
3.9730854,0.05532645
3.949438,0.053817786
3.925932,0.05302946
3.9025662,0.054184873
3.8793387,0.05404101
3.85625,0.053233933
3.8332987,0.05213092
3.8104842,0.051394176
3.7878044,0.05103045
3.7652605,0.05239745
3.742851,0.05241994
3.7205741,0.05439394
3.6984303,0.05805978
3.6764178,0.059198033
3.6545374,0.059254207
3.632786,0.06120923
3.6111646,0.060368348
3.5896719,0.05789574
3.5683074,0.0588533
3.5470698,0.05859109
3.525958,0.05842668
3.5049734,0.0601241
3.484112,0.06183977
3.4633756,0.060846232
3.4427624,0.06152715
3.4222722,0.061470855
3.4019039,0.06215931
3.3816562,0.0617794
3.3615294,0.063338235
3.3415227,0.06067295
3.321635,0.06234882
3.3018653,0.063712485
3.2822137,0.06553302
3.2626784,0.06726172
3.24326,0.06889674
3.2239568,0.06806956
3.2047691,0.067796886
3.1856952,0.0679747
3.1667347,0.067578554
3.1478868,0.06740607
3.1291518,0.06746132
3.1105278,0.06681397
3.0920146,0.06850659
3.0736122,0.06903496
3.0553188,0.070161805
3.037134,0.0736923
3.0190578,0.073050395
3.0010896,0.071429625
2.9832275,0.07112656
2.9654722,0.072777644
2.9478228,0.0712413
2.930278,0.07315575
2.9128375,0.07471638
2.895501,0.07579114
2.878268,0.07220547
2.8611374,0.07263779
2.8441086,0.0720507
2.8271809,0.07222508
2.8103547,0.074726045
2.7936282,0.07764455
2.7770011,0.078501955
2.7604735,0.08278895
2.7440438,0.08288741
2.7277122,0.08418289
2.711477,0.085892916
2.6953394,0.08303717
2.6792972,0.08461921
2.663351,0.08307956
2.6474993,0.08316527
2.631742,0.08131623
2.6160786,0.08416414
2.6005085,0.08271204
2.5850313,0.08531554
2.5696461,0.08639192
2.5543516,0.08946955
2.5391486,0.090863794
2.524037,0.091551766
2.5090146,0.09267916
2.4940815,0.09221431
2.4792366,0.09100785
2.4644816,0.09125788
2.4498136,0.09447385
2.4352329,0.09474112
2.420739,0.096359
2.4063315,0.10055971
2.3920097,0.103440225
2.377773,0.10344835
2.363621,0.10422146
2.3495533,0.10298981
2.3355696,0.102361895
2.3216686,0.10391381
2.3078513,0.101072356
2.294115,0.1007273
2.280461,0.102923654
2.2668889,0.10145624
2.253397,0.10077379
2.2399855,0.103810206
2.2266536,0.11128509
2.213401,0.1106382
2.2002275,0.116584934
2.1871324,0.11329601
2.174115,0.111968935
2.1611753,0.11112628
2.1483126,0.11179163
2.1355262,0.1126311
2.1228166,0.11450355
2.1101818,0.11432822
2.0976226,0.11639845
2.0851378,0.11848937
2.0727284,0.11446588
2.060392,0.11532758
2.0481286,0.11548593
2.0359385,0.11903274
2.0238216,0.11579577
2.0117764,0.11901754
1.9998028,0.12172868
1.9879006,0.119533144
1.9760691,0.12043271
1.9643079,0.12466818
1.9526169,0.12671715
1.9409955,0.1261655
1.9294431,0.12390797
1.9179596,0.1269231
1.9065444,0.12501502
1.8951972,0.12768064
1.8839173,0.13018087
1.8727047,0.13309449
1.8615594,0.13096371
1.8504798,0.13606742
1.8394659,0.13628957
1.8285179,0.13511854
1.8176354,0.13492806
1.8068173,0.13372502
1.7960637,0.13250275
1.7853739,0.13085401
1.7747478,0.13184221
1.7641851,0.13407324
1.753685,0.13632628
1.7432475,0.14214468
1.7328722,0.14593115
1.7225585,0.1453284
1.7123064,0.14365225
1.7021154,0.14408544
1.6919845,0.14022392
1.6819143,0.14063142
1.6719041,0.14581977
1.6619537,0.14691144
1.6520622,0.1513099
1.6422291,0.15863197
1.6324553,0.15001126
1.6227394,0.14911823
1.6130813,0.15001105
1.6034806,0.15022947
1.5939372,0.15226868
1.5844505,0.1559321
1.5750202,0.16009532
1.5656462,0.16175006
1.5563277,0.1571156
1.5470649,0.15382895
1.5378572,0.1533324
1.5287046,0.15377507
1.5196058,0.15397854
1.5105615,0.15802737
1.5015709,0.15921548
1.4926344,0.1626029
1.4837507,0.16137259
1.4749194,0.16159983
1.466141,0.15984139
1.4574152,0.16578439
1.4487412,0.17154203
1.4401187,0.17635354
1.4315474,0.17867847
1.4230273,0.18153554
1.4145577,0.17722854
1.4061385,0.17441383
1.3977697,0.17597798
1.3894506,0.17624715
1.3811809,0.17361955
1.3729603,0.18471523
1.3647891,0.18582116
