energy,intensity
97.76732,0.07850327
92.828835,0.08272661
88.18945,0.08754004
83.8307,0.0918316
79.735245,0.096949354
75.88682,0.1023064
72.27017,0.10768759
68.87099,0.112854876
65.67586,0.11865507
62.672165,0.12415633
59.848106,0.12945642
57.19261,0.13541636
54.69525,0.14207767
52.346306,0.14853644
50.136597,0.15572071
48.057564,0.16390899
46.10113,0.17228356
44.25976,0.17941836
42.52636,0.18700495
40.894283,0.19478813
39.357292,0.20113952
37.909534,0.20939608
36.545517,0.21689339
35.260098,0.2261605
34.04844,0.23493433
32.906017,0.24468069
31.828575,0.25405934
30.812122,0.26314798
29.85292,0.2708729
28.947456,0.2795967
28.092442,0.28826168
27.284779,0.29849908
26.521572,0.30966443
25.800108,0.3195067
25.117828,0.32963204
24.472345,0.33987045
23.861408,0.34771964
23.282911,0.3558599
22.734882,0.36494938
22.215462,0.37413645
21.722916,0.3842922
21.255604,0.39492896
20.812004,0.4025088
20.390675,0.4124651
19.990267,0.42181736
19.609518,0.4291923
19.247244,0.43477884
18.902327,0.44278926
18.573725,0.44843212
18.260456,0.45469266
17.961601,0.46290532
17.676302,0.47103453
17.403744,0.4783278
17.143167,0.48356375
16.893862,0.48966748
16.655159,0.49258417
16.426428,0.49616966
16.207083,0.50180864
15.996571,0.5058685
15.794373,0.5113324
15.6,0.51733077
15.412999,0.5253047
15.232939,0.53036916
15.05942,0.539472
14.892062,0.5476815
14.730514,0.5535893
14.574441,0.55732363
14.423531,0.56103885
14.277491,0.56392735
14.136047,0.56843907
13.998942,0.5751482
13.865933,0.5822376
13.73679,0.5885577
13.611302,0.5945177
13.48927,0.5996806
13.3705015,0.60337704
13.254824,0.60930073
13.142069,0.6139754
13.032082,0.6181536
12.924716,0.6199151
12.819836,0.6257803
12.717309,0.63128245
12.617017,0.63560945
12.518845,0.6423352
12.422684,0.6503491
12.328438,0.66109705
12.23601,0.66941655
12.145311,0.68374926
12.056257,0.69205445
11.968773,0.69687015
11.882783,0.69653165
11.798219,0.7039877
11.7150135,0.70079994
11.633108,0.7052344
11.552444,0.71393263
11.472969,0.7172314
11.394629,0.72050446
11.317378,0.7310728
11.241171,0.7356411
11.165965,0.7378625
11.091721,0.74502903
11.018401,0.7605387
10.945969,0.7627831
10.874393,0.7682048
10.803641,0.7819796
10.733684,0.7899196
10.664492,0.79082006
10.596042,0.7941457
10.528306,0.79815066
10.461264,0.80618316
10.394891,0.8155252
10.329167,0.8170559
10.264075,0.8235117
10.199594,0.83057034
10.135705,0.8305004
10.072394,0.83658636
10.0096445,0.8463319
9.947442,0.85308516
9.885775,0.8634051
9.824624,0.87055415
9.763982,0.87194216
9.703834,0.86970854
9.64417,0.87840444
9.584979,0.88034153
9.526253,0.89095557
9.467979,0.9018117
9.410151,0.90889806
9.3527565,0.91758335
9.295791,0.9272715
9.239244,0.9271264
9.183109,0.9313694
9.12738,0.9396038
9.07205,0.9438926
9.01711,0.9535117
8.962557,0.964991
8.908382,0.96824914
8.854581,0.97790736
8.801149,0.98467
8.74808,0.9861579
8.69537,0.9963142
8.643014,1.0041991
8.591007,1.0058796
8.539344,1.0102636
8.48802,1.0162011
8.437034,1.0126957
8.38638,1.0153463
8.336055,1.0195583
8.286055,1.028517
8.236377,1.032603
8.187016,1.040959
8.13797,1.0465182
8.089236,1.0521044
8.04081,1.053922
7.9926906,1.0626309
7.9448724,1.0737827
7.8973556,1.0791394
7.850135,1.0854455
7.80321,1.1007265
7.7565756,1.1077191
7.710231,1.1083456
7.664174,1.1144372
7.6184006,1.1184623
7.57291,1.1178883
7.5276995,1.1217061
7.482766,1.1301899
7.4381084,1.135803
7.3937244,1.1496978
7.349611,1.1473043
7.3057675,1.1504098
7.2621903,1.1711214
7.218879,1.1821743
7.175831,1.1748866
7.133044,1.1896764
7.090517,1.1888179
7.0482473,1.1866688
7.0062337,1.1960664
6.9644732,1.197604
6.9229665,1.2001657
6.881709,1.207361
6.840701,1.210562
6.79994,1.2158949
6.7594247,1.2173779
6.719154,1.2214297
6.679125,1.2274443
6.6393356,1.2356759
6.599786,1.2455032
6.560474,1.249865
6.5213976,1.2506686
6.482556,1.257938
6.443947,1.2560027
6.4055705,1.2546788
6.367422,1.2679021
6.3295035,1.2780235
6.291812,1.2799048
6.254346,1.2873397
6.217103,1.2957526
6.1800838,1.2912858
6.1432858,1.3089566
6.106708,1.3141791
6.0703483,1.3246843
6.034206,1.3193718
5.9982805,1.3260624
5.9625683,1.326205
5.92707,1.3282629
5.891784,1.3295578
5.856708,1.3313168
5.8218417,1.3295541
5.787183,1.3314896
5.752732,1.3399688
5.718485,1.3619717
5.684444,1.3652699
5.650605,1.3834769
5.616968,1.3948665
5.583532,1.3990551
5.550295,1.3825573
5.5172563,1.3892558
5.4844136,1.3883007
5.4517684,1.3947475
5.419316,1.4167769
5.387058,1.4190556
5.3549924,1.4329807
5.3231173,1.4508443
5.2914324,1.4416791
5.2599363,1.4320759
5.228627,1.4378716
5.1975055,1.4336187
5.166569,1.4377021
5.135817,1.4446129
5.105248,1.4606644
5.0748606,1.4668331
5.044654,1.4738878
5.0146275,1.4688017
4.9847803,1.4732232
4.955111,1.4776448
4.9256177,1.4879677
4.8963003,1.4986583
4.867158,1.5136036
4.8381886,1.523868
4.809392,1.5281572
4.7807665,1.5257555
4.7523127,1.5336674
4.724026,1.5508496
4.695909,1.568182
4.667959,1.5834872
4.640177,1.5986058
4.612559,1.6103833
4.585105,1.6019583
4.557816,1.5972009
4.530688,1.6154251
4.5037217,1.6254202
4.4769163,1.6341785
4.450271,1.6566992
4.423784,1.6679327
4.3974533,1.6663526
4.3712807,1.6693475
4.345264,1.6933901
4.3194017,1.6900707
4.293693,1.6910509
4.2681384,1.7059429
4.2427354,1.7233508
4.217483,1.7316015
4.192381,1.7412767
4.16743,1.766
4.142626,1.776223
4.11797,1.7850933
4.09346,1.7968466
4.069097,1.8383213
4.0448785,1.8403456
4.0208044,1.8394363
3.9968739,1.8315414
3.9730854,1.8399471
3.949438,1.824469
3.925932,1.8368737
3.9025662,1.848244
3.8793387,1.861558
3.85625,1.8602669
3.8332987,1.8763335
3.8104842,1.8868053
3.7878044,1.8954165
3.7652605,1.8967297
3.742851,1.9111919
3.7205741,1.9148228
3.6984303,1.9298241
3.6764178,1.9623308
3.6545374,1.9716936
3.632786,1.9866995
3.6111646,1.9961799
3.5896719,2.007322
3.5683074,1.9769824
3.5470698,1.9859512
3.525958,2.0081465
3.5049734,2.014779
3.484112,2.0076547
3.4633756,2.0154788
3.4427624,2.025858
3.4222722,2.0120826
3.4019039,2.0275474
3.3816562,2.0452743
3.3615294,2.053197
3.3415227,2.06462
3.321635,2.0686681
3.3018653,2.0832553
3.2822137,2.0828872
3.2626784,2.0989223
3.24326,2.1056635
3.2239568,2.1187215
3.2047691,2.1477327
3.1856952,2.185683
3.1667347,2.1767406
3.1478868,2.1828485
3.1291518,2.215425
3.1105278,2.2034588
3.0920146,2.2194724
3.0736122,2.2389078
3.0553188,2.2684855
3.037134,2.2437866
3.0190578,2.2644417
3.0010896,2.2746096
2.9832275,2.2755628
2.9654722,2.294088
2.9478228,2.3142323
2.930278,2.3161855
2.9128375,2.3300536
2.895501,2.3515334
2.878268,2.3494544
2.8611374,2.3736808
2.8441086,2.4006684
2.8271809,2.4016764
2.8103547,2.4114015
2.7936282,2.427921
2.7770011,2.4210002
2.7604735,2.4370747
2.7440438,2.4495478
2.7277122,2.49192
2.711477,2.5164886
2.6953394,2.5234675
2.6792972,2.5342371
2.663351,2.5412247
2.6474993,2.546559
2.631742,2.52812
2.6160786,2.5543675
2.6005085,2.552896
2.5850313,2.5754893
2.5696461,2.5801637
2.5543516,2.5956128
2.5391486,2.6140153
2.524037,2.6273627
2.5090146,2.6593122
2.4940815,2.6571708
2.4792366,2.655495
2.4644816,2.6737523
2.4498136,2.70044
2.4352329,2.7106402
2.420739,2.7160633
2.4063315,2.7250779
2.3920097,2.762051
2.377773,2.7645307
2.363621,2.7890768
2.3495533,2.860209
2.3355696,2.872978
2.3216686,2.8620105
2.3078513,2.9005568
2.294115,2.9172907
2.280461,2.88696
2.2668889,2.9042447
2.253397,2.9106696
2.2399855,2.920311
2.2266536,2.9227836
2.213401,2.9238684
2.2002275,2.9387326
2.1871324,2.9450314
2.174115,2.9372628
2.1611753,2.9669538
2.1483126,2.9745703
2.1355262,2.9882972
2.1228166,3.0541127
2.1101818,3.080664
2.0976226,3.1441436
2.0851378,3.181788
2.0727284,3.2155623
2.060392,3.1931982
2.0481286,3.1995454
2.0359385,3.1822965
2.0238216,3.2035038
2.0117764,3.2371325
1.9998028,3.228899
1.9879006,3.2504246
1.9760691,3.2713573
1.9643079,3.307961
1.9526169,3.3195796
1.9409955,3.3634155
1.9294431,3.353424
1.9179596,3.3704712
1.9065444,3.379979
1.8951972,3.4094186
1.8839173,3.4738045
1.8727047,3.5403912
1.8615594,3.56393
1.8504798,3.5939078
1.8394659,3.6280677
1.8285179,3.6156135
1.8176354,3.6564503
1.8068173,3.676735
1.7960637,3.6890378
1.7853739,3.7445006
1.7747478,3.746448
1.7641851,3.7680562
1.753685,3.7798429
1.7432475,3.788302
1.7328722,3.7732425
1.7225585,3.800897
1.7123064,3.7897034
1.7021154,3.843132
1.6919845,3.8790276
1.6819143,3.8918831
1.6719041,3.9290936
1.6619537,3.9561152
1.6520622,3.9991562
1.6422291,4.0098276
1.6324553,4.0097966
1.6227394,4.022162
1.6130813,4.0435414
1.6034806,4.0550623
1.5939372,4.102136
1.5844505,4.1367865
1.5750202,4.171706
1.5656462,4.2115355
1.5563277,4.198465
1.5470649,4.2179656
1.5378572,4.2328258
1.5287046,4.297147
1.5196058,4.3171377
1.5105615,4.334327
1.5015709,4.3506
1.4926344,4.364963
1.4837507,4.3548555
1.4749194,4.3346186
1.466141,4.3556156
1.4574152,4.326848
1.4487412,4.3136306
1.4401187,4.283953
1.4315474,4.287268
1.4230273,4.2669783
1.4145577,4.2298546
1.4061385,4.2252073
1.3977697,4.2016363
1.3894506,4.2184253
1.3811809,4.2247434
1.3729603,4.2129893
1.3647891,4.196683
