energy_MeV,intensity,intensity_std
12.717309,0.09467169470588233,0.02472870575026759
12.617017,0.09547760041176469,0.02487433076299951
12.518845,0.09588146679411767,0.024984781537864775
12.422684,0.0961324745,0.02512184686641745
12.328438,0.09603871005882351,0.025269732812183563
12.23601,0.09661481976470589,0.025371115174054885
12.145311,0.09636582629411768,0.02552561201882203
12.056257,0.09619835882352941,0.025688871511879326
11.968773,0.09608276664705884,0.0258659416659594
11.882783,0.09671062473529413,0.026027159890981335
11.798219,0.09711577367647059,0.02613774760040172
11.7150135,0.09749082811764705,0.02627770475393293
11.633108,0.09803668735294116,0.026342876543759997
11.552444,0.09568251579411764,0.025477541854581655
11.472969,0.0956430300588235,0.025764754220145857
11.394629,0.09545747994117647,0.025989416907456524
11.317378,0.09562466429411765,0.026173426348277816
11.241171,0.09520441605882349,0.02631336199304792
11.165965,0.09520921152941177,0.0264890637202104
11.091721,0.0955757859117647,0.026615211600457638
11.018401,0.0959683367647059,0.026815014843999566
10.945969,0.09664243926470585,0.02693703484590442
10.874393,0.09710558179411766,0.027034510924487012
10.803641,0.0970698945,0.027143549209730194
10.733684,0.09756516273529414,0.027314285754021443
10.664492,0.0973093655588235,0.027365888139806442
10.596042,0.09696879461764707,0.027581047938871183
10.528306,0.09718259664705882,0.027607630371027626
10.461264,0.09741620670588237,0.027675277390940223
10.394891,0.09733813385294117,0.02767550923135657
10.329167,0.09720018061764704,0.02772927954423427
10.264075,0.09710446320588235,0.0277446737705523
10.199594,0.0968351322647059,0.027775114603738358
10.135705,0.09645340029411766,0.027872899904644085
10.072394,0.0957801628529412,0.02785022696634162
10.0096445,0.09556922891176471,0.027887654178467725
9.947442,0.09578868858823528,0.02777352122514961
9.885775,0.09537334414705881,0.02774921305917374
9.824624,0.09510768111764703,0.0277266715476716
9.763982,0.09511721902941178,0.02768340652766064
9.703834,0.09482470094117648,0.027602490155589493
9.64417,0.09438305770588237,0.02758486877650428
9.584979,0.0942724430882353,0.02747561820931566
9.526253,0.09409640973529411,0.027511022323737765
9.467979,0.09369021432352942,0.02754889819439052
9.410151,0.09363003217647059,0.0274508003890651
9.3527565,0.09323455232352942,0.02738128246183426
9.295791,0.09324835708823531,0.027386419868317143
9.239244,0.09381211826470587,0.027291009171280946
9.183109,0.09417844735294116,0.027226280176219246
9.12738,0.09412124082352943,0.027145282282495787
9.07205,0.09430067423529412,0.02710569148545634
9.01711,0.09339977714705883,0.02707617966572153
8.962557,0.09227517888235293,0.027074348522418672
8.908382,0.0917783054411765,0.02702603217697076
8.854581,0.09148029447058825,0.026893287582165318
8.801149,0.09058956814705886,0.02685879662763087
8.74808,0.09035610038235295,0.02670399840228838
8.69537,0.09049827164705884,0.026616681843063993
8.643014,0.09067307826470587,0.026577805760993185
8.591007,0.09071696058823528,0.026554995024960892
8.539344,0.09104680247058827,0.02643452971873341
8.48802,0.09153689605882354,0.026366766074074094
8.437034,0.09170375923529411,0.02627049194528991
8.38638,0.09122168820588238,0.026011275295293106
8.336055,0.09088914723529411,0.02586276648507011
8.286055,0.08849327844117647,0.02467648568312117
8.236377,0.08779964282352942,0.024544996768828757
8.187016,0.0871803668529412,0.024421435132884948
8.13797,0.0876821455882353,0.024319063488381153
8.089236,0.08802015747058822,0.024303042282923293
8.04081,0.08848381585294117,0.02420600544061628
7.9926906,0.08910209129411764,0.024168893662026347
7.9448724,0.08948638417647063,0.024060531101816714
7.8973556,0.08863918214705882,0.024096890206839163
7.850135,0.08900221311764706,0.02410974530015556
7.80321,0.08859934567647056,0.024236587907644595
7.7565756,0.08895705402941173,0.02445139494126697
7.710231,0.08921317602941174,0.02447523235132158
7.664174,0.08989150641176473,0.02470941460474615
7.6184006,0.0902787075882353,0.024697828232916
7.57291,0.09069119094117646,0.024496525168364123
7.5276995,0.08898581676470589,0.023176879735099982
7.482766,0.08957015179411768,0.02325110316535556
7.4381084,0.09037227352941177,0.02343854722290709
7.3937244,0.09050285679411764,0.02357196069040254
7.349611,0.0917919694117647,0.02363435825622592
7.3057675,0.0914754368529412,0.023637354688200454
7.2621903,0.0912135466764706,0.023718449174351775
7.218879,0.09215604891176468,0.02363377282143951
7.175831,0.09260614379411763,0.023607563507837152
7.133044,0.09265826050000003,0.023618407226863192
7.090517,0.0935817354117647,0.02359177436154294
7.0482473,0.09378060191176471,0.02358510193101732
7.0062337,0.09312733644117648,0.023656159728992817
6.9644732,0.09270220017647056,0.023726347089929208
6.9229665,0.09298786779411766,0.023511658265438964
6.881709,0.09217728879411766,0.023437365801303463
6.840701,0.09228309188235294,0.02333817379414183
6.79994,0.09212278949999997,0.023234697222480113
6.7594247,0.09192875961764704,0.023416952245407237
6.719154,0.0911405957647059,0.023446979862173332
6.679125,0.09139242500000001,0.023332714280556274
6.6393356,0.09280445664705879,0.023277762873217953
6.599786,0.09235346435294117,0.023266050582817648
6.560474,0.09236933549999998,0.023198386576955953
6.5213976,0.09172823938235294,0.02320296817125949
