energy_MeV,intensity,intensity_std
12.422684,0.0905899092173913,0.010569176041502202
12.328438,0.09194617430434782,0.010751350941180472
12.23601,0.09280467804347826,0.010959916543951145
12.145311,0.09392954700000002,0.011098654980979887
12.056257,0.0955143541304348,0.011347388815404836
11.968773,0.09733438339130436,0.011600145999040055
11.882783,0.0990291564347826,0.011741746557724208
11.798219,0.10062533067391305,0.011920590255560984
11.7150135,0.10246327384782612,0.012143622577756525
11.633108,0.10309777913043482,0.012376470256527687
11.552444,0.10411985254347825,0.012653397634389277
11.472969,0.1058668983695652,0.012851093285916736
11.394629,0.10662802921739128,0.013108769804878642
11.317378,0.10796861982608695,0.01330485187493815
11.241171,0.1092725280869565,0.013596707055825127
11.165965,0.1112450033478261,0.013764306418871707
11.091721,0.11224742463043479,0.013940952782099988
11.018401,0.11424167030434783,0.014077810279670524
10.945969,0.11593138197826089,0.01437502000435753
10.874393,0.11690508015217388,0.014442346440206562
10.803641,0.11765167713043477,0.014622030421137593
10.733684,0.11862893569565217,0.014821479052295887
10.664492,0.11971264263043475,0.015050453413317193
10.596042,0.12082291015217392,0.015356917823299962
10.528306,0.1228711184130435,0.015561616774274395
10.461264,0.12385184189130433,0.015801652572456748
10.394891,0.12548000984782612,0.016036397444302415
10.329167,0.12657817963043475,0.016234774011050605
10.264075,0.12775643839130432,0.016315206531397373
10.199594,0.12808708523913045,0.016562928143668987
10.135705,0.1294243694782609,0.01679221856239571
10.072394,0.13055938573913042,0.01701359510400555
10.0096445,0.13132104139130438,0.017161215386207716
9.947442,0.13120683939130434,0.017264168043311625
9.885775,0.13193742273913042,0.017601697987684274
9.824624,0.13263642704347822,0.01781654180274645
9.763982,0.13388733002173914,0.018052060637523654
9.703834,0.13478884647826084,0.01826645508252194
9.64417,0.1366890541956522,0.018474876554141168
9.584979,0.1389258095652174,0.01852899252038372
9.526253,0.14065449339130434,0.018743847402556617
9.467979,0.14197735310869564,0.018871684108411498
9.410151,0.14347770289130435,0.019045153409679515
9.3527565,0.14341568867391305,0.019245905640486352
9.295791,0.1428245887826087,0.019401271252388427
9.239244,0.1435944109565217,0.019596637017937922
9.183109,0.14377893230434785,0.01982042030391921
9.12738,0.1442691144565217,0.02005443896917789
9.07205,0.14601617660869567,0.020300239219729475
9.01711,0.14672013273913043,0.02053182402217982
8.962557,0.1467583425869565,0.020681346113743806
8.908382,0.1481757157391304,0.020708464542874155
8.854581,0.14839275271739122,0.02097564395263535
8.801149,0.1484482457608696,0.02117669469100349
8.74808,0.14950227934782606,0.021448873157975945
8.69537,0.15104985271739127,0.021549355502562366
8.643014,0.15031441073913046,0.02175461127391856
8.591007,0.15074443143478258,0.021902199815879934
8.539344,0.15220771630434785,0.022215231432299108
8.48802,0.15344630793478262,0.022317483863961964
8.437034,0.15312474889130437,0.022569944384159966
8.38638,0.15391587858695657,0.022693314026529226
8.336055,0.1542784676956522,0.022958283359557623
8.286055,0.15433244506521737,0.022981687432214085
8.236377,0.15403963741304344,0.022976735068559143
8.187016,0.1535849043260869,0.023024828982363264
8.13797,0.15347006073913047,0.023232640692200986
8.089236,0.15336549030434785,0.023240348605286672
8.04081,0.152359895,0.02322523169863447
7.9926906,0.15257552358695653,0.023350351116176532
7.9448724,0.15299873956521734,0.023360021849061583
7.8973556,0.15335721786956522,0.023415523142715042
7.850135,0.15436422317391305,0.023504751252218705
7.80321,0.15442806695652173,0.023568607387920083
7.7565756,0.15373945391304344,0.023706775226540792
7.710231,0.15302857434782605,0.023710463233793482
7.664174,0.15428414621739134,0.023898136940304095
7.6184006,0.1552256447826087,0.024184485259519238
7.57291,0.16005891084782603,0.02483292414487724
7.5276995,0.1610621757608696,0.025018283615504386
7.482766,0.16183933369565212,0.025293761654513563
7.4381084,0.16104612347826086,0.025533878332140377
7.3937244,0.16105782978260869,0.02556892442388488
7.349611,0.16088965334782612,0.02572072474693513
7.3057675,0.16180977239130429,0.025915290669152397
7.2621903,0.1628438063043478,0.02591381205914581
7.218879,0.16472678195652177,0.026112156336713682
7.175831,0.16624773565217388,0.026390870922032506
7.133044,0.1682614789130435,0.02651718661612447
7.090517,0.16861119323913049,0.026647575920762077
7.0482473,0.17007736726086956,0.026773226863109824
7.0062337,0.1706891505217391,0.026906531344847627
6.9644732,0.16950791217391306,0.02711215550384558
6.9229665,0.17068620576086957,0.027348143079639075
6.881709,0.16996721260869566,0.02746271763108625
6.840701,0.16967906130434782,0.027586645593804245
6.79994,0.17017114456521745,0.027826242746455516
6.7594247,0.17168892499999996,0.027804831128264127
6.719154,0.1707101295652174,0.02812680834925347
6.679125,0.1719248005652174,0.028215525218522542
6.6393356,0.17235554465217393,0.028333784783459253
6.599786,0.1734841458478261,0.02854172180098391
6.560474,0.17342087793478256,0.028565035669376897
6.5213976,0.17405790804347826,0.028726942325874506
6.482556,0.17483032595652176,0.02889739649714613
6.443947,0.17486046673913042,0.029049491946530562
6.4055705,0.17456401556521736,0.029201293670298972
6.367422,0.17558753621739132,0.029558852013092343
6.3295035,0.17740814043478262,0.02963940642619346
6.291812,0.17746411500000003,0.029756891246066574
6.254346,0.17815590317391303,0.02997035335488745
6.217103,0.17982532326086956,0.030101113426793846
6.1800838,0.18094850793478262,0.030178480103593017
6.1432858,0.18147951815217392,0.030440902187050985
6.106708,0.18194569163043478,0.03066811055954412
6.0703483,0.1828143043478261,0.030765352507376505
6.034206,0.18214218106521737,0.03100345508858319
5.9982805,0.18334369108695647,0.03133730015716062
5.9625683,0.1833105281521739,0.03167383763485093
5.92707,0.18364347652173918,0.03203445769756001
5.891784,0.1850141241304348,0.03216187622611622
5.856708,0.18418285130434783,0.032492483119059994
5.8218417,0.18439861152173914,0.03250541044271566
5.787183,0.18620994073913047,0.03271754097147944
5.752732,0.18863218891304354,0.032607157947699764
5.718485,0.18857125021739127,0.03299095746460941
5.684444,0.19147627434782608,0.03302278242534431
5.650605,0.190207496,0.033584546570297476
5.616968,0.18982223869565218,0.03393935977922822
5.583532,0.1893547903478261,0.03423834485292432
5.550295,0.19015285880434785,0.03438173288241041
5.5172563,0.18990574269565216,0.034420521554237714
5.4844136,0.19128203586956524,0.034937449024039564
5.4517684,0.1916450808695652,0.035303986219107894
5.419316,0.19249246817391305,0.03542636311442138
5.387058,0.19267449608695653,0.035356716319436855
5.3549924,0.1914770875217392,0.035329976366572036
5.3231173,0.19146628195652174,0.0354428763247968
5.2914324,0.1924575330434782,0.03540978217744
5.2599363,0.19304233456521738,0.035609408665490096
5.228627,0.19266648847826082,0.0358229426777663
5.1975055,0.1927381248043478,0.03607044009239637
5.166569,0.19311558347826085,0.03633605343238006
5.135817,0.1918512058695652,0.03643136520593464
5.105248,0.19145901891304345,0.036536112293518656
5.0748606,0.19343967076086965,0.03666066128951289
5.044654,0.19554679369565223,0.036809750405512265
5.0146275,0.19659167326086954,0.037166272527232265
4.9847803,0.19663427534782615,0.037504535834592116
4.955111,0.19887644369565213,0.037673432166956886
4.9256177,0.1986882027391305,0.03799352998940832
4.8963003,0.20184917106521738,0.038530340654394056
4.867158,0.2027526609565217,0.03894316093907812
4.8381886,0.20562859499999994,0.039217443468358565
4.809392,0.2052437759782608,0.03941808580686678
4.7807665,0.2070278263043478,0.03981411555641653
4.7523127,0.2067083784782608,0.040282621306701016
4.724026,0.20711344760869566,0.04050106864540583
4.695909,0.20779512934782612,0.041142408098181864
4.667959,0.20884304695652176,0.041693095718968134
4.640177,0.20929002239130431,0.042270840606617684
4.612559,0.2093855734782609,0.04232266640983756
4.585105,0.21070820347826086,0.04284692112213356
4.557816,0.21380671969565213,0.043114145153963015
4.530688,0.21400953217391305,0.043066238078201965
4.5037217,0.21749016782608696,0.043561545245220934
4.4769163,0.2198897630434783,0.04410612647490876
4.450271,0.22122406304347833,0.04432045088842042
4.423784,0.22099527369565217,0.04473162431905849
4.3974533,0.2222969654347826,0.04513371441861615
4.3712807,0.22051282413043474,0.04503889514411257
4.345264,0.22224392095652168,0.04575541354314598
