energy,intensity
97.76732,0.005292021
92.828835,0.005604868
88.18945,0.0059162034
83.8307,0.006275824
79.735245,0.0067348727
75.88682,0.0069710836
72.27017,0.0072696665
68.87099,0.0077023236
65.67586,0.00804385
62.672165,0.00829023
59.848106,0.008742132
57.19261,0.0091988575
54.69525,0.009711873
52.346306,0.010217086
50.136597,0.010884797
48.057564,0.011733708
46.10113,0.012152848
44.25976,0.012789798
42.52636,0.013106068
40.894283,0.013931207
39.357292,0.014899908
37.909534,0.015852302
36.545517,0.016543388
35.260098,0.017187702
34.04844,0.018140823
32.906017,0.018593967
31.828575,0.01931472
30.812122,0.020494316
29.85292,0.022077795
28.947456,0.022266325
28.092442,0.02289228
27.284779,0.023250325
26.521572,0.024549577
25.800108,0.025658552
25.117828,0.026731614
24.472345,0.02808994
23.861408,0.029296402
23.282911,0.029899469
22.734882,0.030300578
22.215462,0.031336136
21.722916,0.03284949
21.255604,0.034084506
20.812004,0.03463642
20.390675,0.036278676
19.990267,0.03747791
19.609518,0.039317306
19.247244,0.040019583
18.902327,0.041172713
18.573725,0.041157786
18.260456,0.042659763
17.961601,0.043288648
17.676302,0.045179512
17.403744,0.046095833
17.143167,0.048110522
16.893862,0.048605423
16.655159,0.049607452
16.426428,0.050165504
16.207083,0.051651496
15.996571,0.052104086
15.794373,0.053553253
15.6,0.05571111
15.412999,0.05742426
15.232939,0.058580082
15.05942,0.06017186
14.892062,0.061189644
14.730514,0.06161406
14.574441,0.062473305
14.423531,0.06358037
14.277491,0.06479056
14.136047,0.06605572
13.998942,0.068000376
13.865933,0.0704869
13.73679,0.071572766
13.611302,0.07281987
13.48927,0.07347865
13.3705015,0.07549007
13.254824,0.0759296
13.142069,0.077244565
13.032082,0.0791232
12.924716,0.080792494
12.819836,0.082247026
12.717309,0.08336721
12.617017,0.08552735
12.518845,0.08555955
12.422684,0.0868653
12.328438,0.08906184
12.23601,0.090506636
12.145311,0.091182515
12.056257,0.09269987
11.968773,0.09465244
11.882783,0.09539852
11.798219,0.09719095
11.7150135,0.09930791
11.633108,0.10031942
11.552444,0.10158601
11.472969,0.10317645
11.394629,0.10471483
11.317378,0.10684218
11.241171,0.10911794
11.165965,0.11076398
11.091721,0.11216054
11.018401,0.11310474
10.945969,0.11445067
10.874393,0.11527079
10.803641,0.11649654
10.733684,0.119557604
10.664492,0.12033329
10.596042,0.121659264
10.528306,0.122856125
10.461264,0.12475487
10.394891,0.12604079
10.329167,0.12712416
10.264075,0.12991269
10.199594,0.13187388
10.135705,0.13335039
10.072394,0.13592002
10.0096445,0.13778844
9.947442,0.13843091
9.885775,0.13907394
9.824624,0.14090107
9.763982,0.14162736
9.703834,0.14325407
9.64417,0.14549656
9.584979,0.14700156
9.526253,0.14745009
9.467979,0.14981584
9.410151,0.15073653
9.3527565,0.15103999
9.295791,0.15305997
9.239244,0.15651353
9.183109,0.15667897
9.12738,0.15875019
9.07205,0.16108009
9.01711,0.16270624
8.962557,0.16345337
8.908382,0.16534464
8.854581,0.16675964
8.801149,0.1678546
8.74808,0.16912207
8.69537,0.1700637
8.643014,0.1709257
8.591007,0.17229879
8.539344,0.17257532
8.48802,0.17353323
8.437034,0.1754432
8.38638,0.17684945
8.336055,0.17939904
8.286055,0.18135855
8.236377,0.18139368
8.187016,0.18204355
8.13797,0.18483725
8.089236,0.18586102
8.04081,0.18761298
7.9926906,0.19010621
7.9448724,0.19225654
7.8973556,0.19276918
7.850135,0.19429901
7.80321,0.19472244
7.7565756,0.19598685
7.710231,0.19735338
7.664174,0.200246
7.6184006,0.20144913
7.57291,0.20409858
7.5276995,0.2048417
7.482766,0.20655732
7.4381084,0.20828596
7.3937244,0.2084552
7.349611,0.21118946
7.3057675,0.21096484
7.2621903,0.21193059
7.218879,0.2130008
7.175831,0.21508868
7.133044,0.2159714
7.090517,0.21798413
7.0482473,0.21867283
7.0062337,0.21988039
6.9644732,0.22015545
6.9229665,0.21979597
6.881709,0.22069132
6.840701,0.22169563
6.79994,0.223452
6.7594247,0.22511384
6.719154,0.2274364
6.679125,0.22912586
6.6393356,0.23060843
6.599786,0.2328712
6.560474,0.23493123
6.5213976,0.23511322
6.482556,0.23618564
6.443947,0.23647308
6.4055705,0.23618817
6.367422,0.2369185
6.3295035,0.23868224
6.291812,0.23941915
6.254346,0.24096954
6.217103,0.24276371
6.1800838,0.24257171
6.1432858,0.24568072
6.106708,0.24798521
6.0703483,0.24743557
6.034206,0.25072402
5.9982805,0.25174105
5.9625683,0.2509333
5.92707,0.25121015
5.891784,0.25283796
5.856708,0.25422817
5.8218417,0.2547522
5.787183,0.25602672
5.752732,0.25743365
5.718485,0.25859416
5.684444,0.25924787
5.650605,0.2587428
5.616968,0.26080975
5.583532,0.2623716
5.550295,0.26237166
5.5172563,0.263416
5.4844136,0.2652584
5.4517684,0.26404768
5.419316,0.26375166
5.387058,0.2649263
5.3549924,0.26624128
5.3231173,0.26892766
5.2914324,0.2699887
5.2599363,0.27353945
5.228627,0.2725368
5.1975055,0.2779436
5.166569,0.27946723
5.135817,0.28312147
5.105248,0.28197
5.0748606,0.2846607
5.044654,0.28550094
5.0146275,0.28793502
4.9847803,0.28849283
4.955111,0.2909535
4.9256177,0.2915154
4.8963003,0.29281566
4.867158,0.2960619
4.8381886,0.2987358
4.809392,0.3005245
4.7807665,0.3039959
4.7523127,0.30795676
4.724026,0.3121081
4.695909,0.31196517
4.667959,0.31243202
4.640177,0.31179705
4.612559,0.31350642
4.585105,0.31871176
4.557816,0.31998223
4.530688,0.32205856
4.5037217,0.32689118
4.4769163,0.32868606
4.450271,0.32608205
4.423784,0.3268846
4.3974533,0.32999864
4.3712807,0.3304783
4.345264,0.33279145
4.3194017,0.33512053
4.293693,0.3364501
4.2681384,0.33914554
4.2427354,0.33963472
4.217483,0.34132364
4.192381,0.34267402
4.16743,0.34490004
4.142626,0.347316
4.11797,0.34992486
4.09346,0.35095495
4.069097,0.35323483
4.0448785,0.3539126
4.0208044,0.35801962
3.9968739,0.36161762
3.9730854,0.36579463
3.949438,0.36890486
3.925932,0.37092853
3.9025662,0.37277696
3.8793387,0.37332305
3.85625,0.37292016
3.8332987,0.37799644
3.8104842,0.38102245
3.7878044,0.38157728
3.7652605,0.38752884
3.742851,0.38946074
3.7205741,0.38808173
3.6984303,0.388637
3.6764178,0.39551002
3.6545374,0.39310583
3.632786,0.39405936
3.6111646,0.40004086
3.5896719,0.40365067
3.5683074,0.40647468
3.5470698,0.40685982
3.525958,0.41321158
3.5049734,0.41589284
3.484112,0.4167145
3.4633756,0.4183703
3.4427624,0.4257299
3.4222722,0.42700487
3.4019039,0.42956147
3.3816562,0.42912513
3.3615294,0.43342376
3.3415227,0.43580136
3.321635,0.4388482
3.3018653,0.4394951
3.2822137,0.4407981
3.2626784,0.44232374
3.24326,0.4463164
3.2239568,0.4485379
3.2047691,0.4509967
3.1856952,0.45415312
3.1667347,0.45801967
3.1478868,0.4586845
3.1291518,0.46119848
3.1105278,0.46582884
3.0920146,0.470263
3.0736122,0.4759156
3.0553188,0.4799543
3.037134,0.48115325
3.0190578,0.48234916
3.0010896,0.48305792
2.9832275,0.4849759
2.9654722,0.48983997
2.9478228,0.48808903
2.930278,0.4900195
2.9128375,0.49220508
2.895501,0.49414825
2.878268,0.49660197
2.8611374,0.50008327
2.8441086,0.5030774
2.8271809,0.50865984
2.8103547,0.5117053
2.7936282,0.5152894
2.7770011,0.51575786
2.7604735,0.52095175
2.7440438,0.52327645
2.7277122,0.5242782
2.711477,0.5290253
2.6953394,0.5354279
2.6792972,0.5302261
2.663351,0.53149086
2.6474993,0.5390647
2.631742,0.54008335
2.6160786,0.5422059
2.6005085,0.54657006
2.5850313,0.5549024
2.5696461,0.55256903
2.5543516,0.556162
2.5391486,0.55777496
2.524037,0.56399333
2.5090146,0.5679494
2.4940815,0.5698932
2.4792366,0.5703744
2.4644816,0.5746739
2.4498136,0.58078426
2.4352329,0.5812778
2.420739,0.5871595
2.4063315,0.59067506
2.3920097,0.59360415
2.377773,0.59410214
2.363621,0.5973519
2.3495533,0.5969078
2.3355696,0.6001705
2.3216686,0.60282505
2.3078513,0.61084235
2.294115,0.6132328
2.280461,0.6175418
2.2668889,0.61995685
2.253397,0.6210889
2.2399855,0.62545645
2.2266536,0.6285486
2.213401,0.6287007
2.2002275,0.62982285
2.1871324,0.6355872
2.174115,0.6363846
2.1611753,0.6368326
2.1483126,0.6457193
2.1355262,0.6461827
2.1228166,0.6497091
2.1101818,0.64499027
2.0976226,0.64711994
2.0851378,0.6475096
2.0727284,0.6517368
2.060392,0.6514069
2.0481286,0.6560167
2.0359385,0.6631569
2.0238216,0.6682045
2.0117764,0.6718441
1.9998028,0.6773201
1.9879006,0.69197625
1.9760691,0.69023573
1.9643079,0.69288874
1.9526169,0.6981538
1.9409955,0.6982157
1.9294431,0.6959936
1.9179596,0.702434
1.9065444,0.7032094
1.8951972,0.70358557
1.8839173,0.70355535
1.8727047,0.70349944
1.8615594,0.7041982
1.8504798,0.705273
1.8394659,0.70436037
1.8285179,0.70778275
1.8176354,0.70962167
1.8068173,0.7098486
1.7960637,0.71854913
1.7853739,0.72773564
1.7747478,0.73864394
1.7641851,0.7405951
1.753685,0.7462724
1.7432475,0.74532163
1.7328722,0.7464293
1.7225585,0.74457085
1.7123064,0.74775565
1.7021154,0.75052506
1.6919845,0.75201243
1.6819143,0.7578111
1.6719041,0.75887144
1.6619537,0.7616658
1.6520622,0.76446676
1.6422291,0.77523905
1.6324553,0.77320343
1.6227394,0.775146
1.6130813,0.77843565
1.6034806,0.78264344
1.5939372,0.7896088
1.5844505,0.79984
1.5750202,0.80739707
1.5656462,0.8108388
1.5563277,0.8194289
1.5470649,0.8158805
1.5378572,0.819348
1.5287046,0.82710564
1.5196058,0.83540535
1.5105615,0.84425557
1.5015709,0.8483428
1.4926344,0.85147446
1.4837507,0.85216486
1.4749194,0.85184765
1.466141,0.8534786
1.4574152,0.85908717
1.4487412,0.856707
1.4401187,0.8729374
1.4315474,0.8817172
1.4230273,0.87780464
1.4145577,0.8799783
1.4061385,0.87801206
1.3977697,0.8806697
1.3894506,0.87705183
1.3811809,0.8796724
1.3729603,0.8881151
1.3647891,0.8976919
