energy,intensity
97.76732,0.0032443355
92.828835,0.0033973642
88.18945,0.003617288
83.8307,0.003766361
79.735245,0.0039233593
75.88682,0.0041366867
72.27017,0.0042632623
68.87099,0.0045739147
65.67586,0.004829629
62.672165,0.0050205174
59.848106,0.005160286
57.19261,0.0054888213
54.69525,0.005599938
52.346306,0.0056707603
50.136597,0.005993161
48.057564,0.0062977956
46.10113,0.0065335347
44.25976,0.006895654
42.52636,0.0071938136
40.894283,0.007418723
39.357292,0.007699209
37.909534,0.008050745
36.545517,0.008202101
35.260098,0.008532024
34.04844,0.009081082
32.906017,0.009363232
31.828575,0.009429054
30.812122,0.009692939
29.85292,0.010199113
28.947456,0.01027966
28.092442,0.010657197
27.284779,0.011025928
26.521572,0.011411717
25.800108,0.011702665
25.117828,0.011962684
24.472345,0.012233675
23.861408,0.012653488
23.282911,0.013201958
22.734882,0.013200566
22.215462,0.013901731
21.722916,0.014400924
21.255604,0.014837186
20.812004,0.0151359765
20.390675,0.015644735
19.990267,0.015849048
19.609518,0.01615678
19.247244,0.016442008
18.902327,0.016742032
18.573725,0.017038228
18.260456,0.017091762
17.961601,0.017396372
17.676302,0.017656596
17.403744,0.017682593
17.143167,0.01805734
16.893862,0.018173268
16.655159,0.01847736
16.426428,0.019000074
16.207083,0.019257221
15.996571,0.019328933
15.794373,0.020059464
15.6,0.020309404
15.412999,0.020626528
15.232939,0.02056027
15.05942,0.020797173
14.892062,0.02115288
14.730514,0.021483522
14.574441,0.02183823
14.423531,0.021991149
14.277491,0.022368778
14.136047,0.022721112
13.998942,0.023436774
13.865933,0.02499796
13.73679,0.026052913
13.611302,0.026800279
13.48927,0.027823847
13.3705015,0.028886229
13.254824,0.029933255
13.142069,0.030936534
13.032082,0.032257065
12.924716,0.033480816
12.819836,0.0343499
12.717309,0.035055373
12.617017,0.03599636
12.518845,0.03755565
12.422684,0.038577553
12.328438,0.040139727
12.23601,0.040977415
12.145311,0.04137317
12.056257,0.04182946
11.968773,0.042347707
11.882783,0.042623576
11.798219,0.042775106
11.7150135,0.043202974
11.633108,0.04360085
11.552444,0.044062536
11.472969,0.044146087
11.394629,0.044672806
11.317378,0.04494563
11.241171,0.045444258
11.165965,0.045782886
11.091721,0.046122085
11.018401,0.046560906
10.945969,0.046968583
10.874393,0.047077265
10.803641,0.0474192
10.733684,0.04810061
10.664492,0.048855588
10.596042,0.049205486
10.528306,0.050212257
10.461264,0.05074244
10.394891,0.05106643
10.329167,0.05195417
10.264075,0.05249604
10.199594,0.052079864
10.135705,0.05308922
10.072394,0.053639345
10.0096445,0.053866714
9.947442,0.054240078
9.885775,0.05472544
9.824624,0.05514003
9.763982,0.055370856
9.703834,0.05620081
9.64417,0.056699205
9.584979,0.0579591
9.526253,0.058354538
9.467979,0.05848344
9.410151,0.058958672
9.3527565,0.05920394
9.295791,0.059449494
9.239244,0.059420086
9.183109,0.060139406
9.12738,0.06170081
9.07205,0.062397517
9.01711,0.06297916
8.962557,0.063848965
8.908382,0.064645104
8.854581,0.0650379
8.801149,0.06473094
8.74808,0.06553896
8.69537,0.06601982
8.643014,0.06667197
8.591007,0.06724474
8.539344,0.06735374
8.48802,0.067761
8.437034,0.06838581
8.38638,0.06875552
8.336055,0.06917062
8.286055,0.07028958
8.236377,0.07106645
8.187016,0.071361795
8.13797,0.072282985
8.089236,0.073526934
8.04081,0.07419568
7.9926906,0.07405142
7.9448724,0.07472577
7.8973556,0.07554343
7.850135,0.075396165
7.80321,0.07566331
7.7565756,0.076165065
7.710231,0.07666998
7.664174,0.07542409
7.6184006,0.07597264
7.57291,0.07474978
7.5276995,0.074185126
7.482766,0.073805146
7.4381084,0.073320165
7.3937244,0.07169639
7.349611,0.07138519
7.3057675,0.07086867
7.2621903,0.07054345
7.218879,0.07076537
7.175831,0.070531674
7.133044,0.071413174
7.090517,0.071790256
7.0482473,0.07253009
7.0062337,0.072653875
6.9644732,0.07366338
6.9229665,0.07268802
6.881709,0.072226256
6.840701,0.0717563
