2026-01-08 23:07:50 - INFO - Starting Spectrum Matching Optimization - Seed: 38044
2026-01-08 23:07:51 - INFO - Bayesian Step 1: laser_energy=6.163159, pressure=8.851564, acquisition_time=88.787042, MSE=0.000587
2026-01-08 23:07:52 - INFO - Bayesian Step 2: laser_energy=18.390805, pressure=26.083655, acquisition_time=62.355440, MSE=0.000392
2026-01-08 23:07:53 - INFO - Bayesian Step 3: laser_energy=48.169133, pressure=19.733768, acquisition_time=74.589044, MSE=0.000587
2026-01-08 23:07:53 - INFO - Bayesian Step 4: laser_energy=8.461721, pressure=24.182047, acquisition_time=66.170670, MSE=0.000555
2026-01-08 23:07:54 - INFO - Bayesian Step 5: laser_energy=9.557595, pressure=35.467199, acquisition_time=43.043699, MSE=0.000554
2026-01-08 23:07:55 - INFO - Bayesian Step 6: laser_energy=24.217601, pressure=39.722056, acquisition_time=93.058932, MSE=0.000587
2026-01-08 23:07:56 - INFO - Bayesian Step 7: laser_energy=19.215900, pressure=27.201480, acquisition_time=6.185759, MSE=0.009593
2026-01-08 23:07:57 - INFO - Bayesian Step 8: laser_energy=22.469915, pressure=42.055832, acquisition_time=96.042132, MSE=0.000587
2026-01-08 23:07:57 - INFO - Bayesian Step 9: laser_energy=9.482828, pressure=43.575986, acquisition_time=14.295883, MSE=0.000581
2026-01-08 23:07:58 - INFO - Bayesian Step 10: laser_energy=15.668155, pressure=6.851758, acquisition_time=98.250838, MSE=0.000587
2026-01-08 23:07:59 - INFO - Bayesian Step 11: laser_energy=36.727609, pressure=42.402953, acquisition_time=60.188437, MSE=0.000575
2026-01-08 23:08:00 - INFO - Bayesian Step 12: laser_energy=44.903262, pressure=1.000000, acquisition_time=37.348365, MSE=0.000587
2026-01-08 23:08:01 - INFO - Bayesian Step 13: laser_energy=5.770213, pressure=41.073905, acquisition_time=24.336678, MSE=0.000587
2026-01-08 23:08:02 - INFO - Bayesian Step 14: laser_energy=6.728408, pressure=50.000000, acquisition_time=29.624807, MSE=0.000587
2026-01-08 23:08:03 - INFO - Bayesian Step 15: laser_energy=49.897815, pressure=24.682091, acquisition_time=100.000000, MSE=0.000587
2026-01-08 23:08:04 - INFO - Bayesian Step 16: laser_energy=47.436764, pressure=1.000000, acquisition_time=71.862123, MSE=0.000587
2026-01-08 23:08:05 - INFO - Bayesian Step 17: laser_energy=50.000000, pressure=5.414327, acquisition_time=18.391124, MSE=0.000587
2026-01-08 23:08:06 - INFO - Bayesian Step 18: laser_energy=8.277881, pressure=5.394170, acquisition_time=50.946779, MSE=0.000420
2026-01-08 23:08:07 - INFO - Bayesian Step 19: laser_energy=36.877464, pressure=21.352615, acquisition_time=5.440800, MSE=0.000215
2026-01-08 23:08:08 - INFO - Bayesian Step 20: laser_energy=38.061419, pressure=31.280430, acquisition_time=99.908983, MSE=0.000587
2026-01-08 23:08:09 - INFO - Bayesian Step 21: laser_energy=29.423814, pressure=49.478063, acquisition_time=37.670258, MSE=0.008384
2026-01-08 23:08:10 - INFO - Bayesian Step 22: laser_energy=43.304081, pressure=18.778902, acquisition_time=5.098888, MSE=0.000581
2026-01-08 23:08:11 - INFO - Bayesian Step 23: laser_energy=31.364126, pressure=34.591316, acquisition_time=100.000000, MSE=0.000587
2026-01-08 23:08:13 - INFO - Bayesian Step 24: laser_energy=39.669672, pressure=48.159649, acquisition_time=31.442323, MSE=0.002030
2026-01-08 23:08:14 - INFO - Bayesian Step 25: laser_energy=49.800342, pressure=31.241874, acquisition_time=47.267089, MSE=0.000587
2026-01-08 23:08:15 - INFO - Bayesian Step 26: laser_energy=43.788037, pressure=11.510191, acquisition_time=99.800527, MSE=0.000587
2026-01-08 23:08:16 - INFO - Bayesian Step 27: laser_energy=30.601632, pressure=39.827458, acquisition_time=74.072912, MSE=0.000587
2026-01-08 23:08:17 - INFO - Bayesian Step 28: laser_energy=38.447318, pressure=44.450455, acquisition_time=78.246716, MSE=0.000587
2026-01-08 23:08:18 - INFO - Bayesian Step 29: laser_energy=5.177184, pressure=49.691810, acquisition_time=5.136905, MSE=0.000587
2026-01-08 23:08:19 - INFO - Bayesian Step 30: laser_energy=15.519052, pressure=4.041264, acquisition_time=75.950368, MSE=0.000586
2026-01-08 23:08:20 - INFO - Bayesian Step 31: laser_energy=29.942286, pressure=14.848290, acquisition_time=5.383448, MSE=0.001946
2026-01-08 23:08:21 - INFO - Bayesian Step 32: laser_energy=21.457669, pressure=38.981144, acquisition_time=76.638798, MSE=0.000587
2026-01-08 23:08:22 - INFO - Bayesian Step 33: laser_energy=9.623318, pressure=30.972364, acquisition_time=99.917317, MSE=0.000587
2026-01-08 23:08:23 - INFO - Bayesian Step 34: laser_energy=49.987400, pressure=2.864881, acquisition_time=5.008703, MSE=0.000587
