energy,intensity
97.76732,0.01182281
92.828835,0.012717937
88.18945,0.013623196
83.8307,0.0145048965
79.735245,0.015480789
75.88682,0.01655313
72.27017,0.017589306
68.87099,0.018795077
65.67586,0.019975005
62.672165,0.02124927
59.848106,0.022648595
57.19261,0.024081357
54.69525,0.025818618
52.346306,0.027550964
50.136597,0.029441614
48.057564,0.030967306
46.10113,0.03252319
44.25976,0.034292195
42.52636,0.03630512
40.894283,0.038168658
39.357292,0.040348526
37.909534,0.042234465
36.545517,0.04469896
35.260098,0.047056656
34.04844,0.049584918
32.906017,0.05204249
31.828575,0.054793533
30.812122,0.05735578
29.85292,0.060302164
28.947456,0.063259445
28.092442,0.066047035
27.284779,0.06901415
26.521572,0.07200479
25.800108,0.07484447
25.117828,0.077668265
24.472345,0.08040969
23.861408,0.08315875
23.282911,0.086431734
22.734882,0.08960191
22.215462,0.092809044
21.722916,0.09571624
21.255604,0.098686665
20.812004,0.101907425
20.390675,0.1049397
19.990267,0.10820489
19.609518,0.11134345
19.247244,0.114445955
18.902327,0.11773885
18.573725,0.12091731
18.260456,0.12447737
17.961601,0.12797795
17.676302,0.1306191
17.403744,0.13422349
17.143167,0.1373658
16.893862,0.14065467
16.655159,0.14368857
16.426428,0.14692803
16.207083,0.15032142
15.996571,0.15314756
15.794373,0.15670308
15.6,0.16017725
15.412999,0.1638493
15.232939,0.16705817
15.05942,0.17049502
14.892062,0.17367972
14.730514,0.17716303
14.574441,0.18025683
14.423531,0.18365425
14.277491,0.18672036
14.136047,0.1903707
13.998942,0.19375782
13.865933,0.19666457
13.73679,0.20031206
13.611302,0.20368925
13.48927,0.20660932
13.3705015,0.20974898
13.254824,0.21271254
13.142069,0.21564339
13.032082,0.2181325
12.924716,0.22114392
12.819836,0.22370891
12.717309,0.2268457
12.617017,0.22980076
12.518845,0.23307337
12.422684,0.23530649
12.328438,0.23828413
12.23601,0.24040085
12.145311,0.2427545
12.056257,0.24515034
11.968773,0.24710417
11.882783,0.2495446
11.798219,0.25178492
11.7150135,0.25423482
11.633108,0.25698265
11.552444,0.25995117
11.472969,0.26263863
11.394629,0.2652946
11.317378,0.2675335
11.241171,0.2695627
11.165965,0.27155176
11.091721,0.2735005
11.018401,0.2755403
10.945969,0.27789468
10.874393,0.28065932
10.803641,0.2827664
10.733684,0.28447396
10.664492,0.28695565
10.596042,0.2883521
10.528306,0.29085147
10.461264,0.2925302
10.394891,0.2946311
10.329167,0.2961775
10.264075,0.29833895
10.199594,0.29913265
10.135705,0.3013049
10.072394,0.3033431
10.0096445,0.30534157
9.947442,0.3072509
9.885775,0.30960852
9.824624,0.3112891
9.763982,0.3131232
9.703834,0.31491432
9.64417,0.3164607
9.584979,0.31780845
9.526253,0.31895393
9.467979,0.32030302
9.410151,0.32268324
9.3527565,0.32388645
9.295791,0.32488114
9.239244,0.32728893
9.183109,0.32812902
9.12738,0.32976094
9.07205,0.3313983
9.01711,0.33373985
8.962557,0.33528477
8.908382,0.33754125
8.854581,0.3401393
8.801149,0.34236944
8.74808,0.34433565
8.69537,0.3466458
8.643014,0.3483533
8.591007,0.35130793
8.539344,0.35354683
8.48802,0.35511386
8.437034,0.3568005
8.38638,0.3593599
8.336055,0.3615875
8.286055,0.36376947
8.236377,0.366787
8.187016,0.36816996
8.13797,0.37104368
8.089236,0.3735186
8.04081,0.37564763
7.9926906,0.3779698
7.9448724,0.37987888
7.8973556,0.38259396
7.850135,0.38526562
7.80321,0.38832748
7.7565756,0.39053717
7.710231,0.3930731
7.664174,0.39505598
7.6184006,0.39679372
7.57291,0.39802578
7.5276995,0.40022326
7.482766,0.40243226
7.4381084,0.40530434
7.3937244,0.4077374
7.349611,0.4101188
7.3057675,0.41171798
7.2621903,0.41418853
7.218879,0.4156669
7.175831,0.417823
7.133044,0.42005762
7.090517,0.4227136
7.0482473,0.4255924
7.0062337,0.4280062
6.9644732,0.43092042
6.9229665,0.4337839
6.881709,0.4349766
6.840701,0.4372301
6.79994,0.43977976
6.7594247,0.44205743
6.719154,0.44319275
6.679125,0.44686425
6.6393356,0.44764522
6.599786,0.45032778
6.560474,0.45250934
6.5213976,0.45455223
6.482556,0.45645377
6.443947,0.45896307
6.4055705,0.45936832
6.367422,0.46044657
6.3295035,0.4629754
6.291812,0.4657489
6.254346,0.46822912
6.217103,0.47025478
6.1800838,0.4725229
6.1432858,0.47448593
6.106708,0.4767726
6.0703483,0.47978792
6.034206,0.48185885
5.9982805,0.48506787
