2026-01-09 16:00:18 - INFO - Starting Spectrum Matching Optimization - Seed: 17429
2026-01-09 16:00:19 - INFO - Bayesian Step 1: laser_energy=38.593224, pressure=48.809305, acquisition_time=11.756622, MSE=0.003954
2026-01-09 16:00:20 - INFO - Bayesian Step 2: laser_energy=18.710306, pressure=33.731127, acquisition_time=71.729947, MSE=0.000583
2026-01-09 16:00:20 - INFO - Bayesian Step 3: laser_energy=38.353128, pressure=48.776364, acquisition_time=88.971410, MSE=0.000587
2026-01-09 16:00:21 - INFO - Bayesian Step 4: laser_energy=11.336548, pressure=27.527143, acquisition_time=34.761618, MSE=0.001872
2026-01-09 16:00:22 - INFO - Bayesian Step 5: laser_energy=10.591252, pressure=38.401989, acquisition_time=6.411904, MSE=0.000540
2026-01-09 16:00:23 - INFO - Bayesian Step 6: laser_energy=25.454154, pressure=11.653099, acquisition_time=8.204854, MSE=0.003319
2026-01-09 16:00:24 - INFO - Bayesian Step 7: laser_energy=13.025073, pressure=41.708930, acquisition_time=10.289633, MSE=0.003610
2026-01-09 16:00:24 - INFO - Bayesian Step 8: laser_energy=16.952458, pressure=23.075123, acquisition_time=50.195739, MSE=0.002713
2026-01-09 16:00:25 - INFO - Bayesian Step 9: laser_energy=22.743365, pressure=7.306864, acquisition_time=96.701666, MSE=0.000587
2026-01-09 16:00:26 - INFO - Bayesian Step 10: laser_energy=25.253129, pressure=15.159799, acquisition_time=95.601477, MSE=0.000587
2026-01-09 16:00:27 - INFO - Bayesian Step 11: laser_energy=14.695545, pressure=23.197367, acquisition_time=49.200701, MSE=0.001637
2026-01-09 16:00:28 - INFO - Bayesian Step 12: laser_energy=49.978406, pressure=23.834160, acquisition_time=57.434857, MSE=0.000587
2026-01-09 16:00:29 - INFO - Bayesian Step 13: laser_energy=45.860301, pressure=50.000000, acquisition_time=5.000000, MSE=0.000587
2026-01-09 16:00:30 - INFO - Bayesian Step 14: laser_energy=29.351397, pressure=31.805004, acquisition_time=91.869823, MSE=0.000587
2026-01-09 16:00:31 - INFO - Bayesian Step 15: laser_energy=41.819658, pressure=33.530674, acquisition_time=60.866624, MSE=0.000586
2026-01-09 16:00:32 - INFO - Bayesian Step 16: laser_energy=24.674012, pressure=32.846001, acquisition_time=67.209808, MSE=0.000559
2026-01-09 16:00:33 - INFO - Bayesian Step 17: laser_energy=48.241950, pressure=25.278199, acquisition_time=81.014235, MSE=0.000587
2026-01-09 16:00:34 - INFO - Bayesian Step 18: laser_energy=8.469475, pressure=40.529880, acquisition_time=99.998934, MSE=0.000587
2026-01-09 16:00:35 - INFO - Bayesian Step 19: laser_energy=6.339008, pressure=4.132330, acquisition_time=24.459717, MSE=0.000562
2026-01-09 16:00:37 - INFO - Bayesian Step 20: laser_energy=50.000000, pressure=3.677435, acquisition_time=100.000000, MSE=0.000587
2026-01-09 16:00:38 - INFO - Bayesian Step 21: laser_energy=8.062835, pressure=43.193188, acquisition_time=99.996721, MSE=0.000587
2026-01-09 16:00:39 - INFO - Bayesian Step 22: laser_energy=48.589963, pressure=49.241275, acquisition_time=37.286098, MSE=0.000587
2026-01-09 16:00:40 - INFO - Bayesian Step 23: laser_energy=44.705022, pressure=35.393205, acquisition_time=99.689490, MSE=0.000587
2026-01-09 16:00:41 - INFO - Bayesian Step 24: laser_energy=5.040310, pressure=27.531527, acquisition_time=70.577935, MSE=0.000586
2026-01-09 16:00:42 - INFO - Bayesian Step 25: laser_energy=49.906688, pressure=34.651046, acquisition_time=5.642904, MSE=0.000587
2026-01-09 16:00:43 - INFO - Bayesian Step 26: laser_energy=32.616492, pressure=48.789916, acquisition_time=50.326205, MSE=0.000459
2026-01-09 16:00:44 - INFO - Bayesian Step 27: laser_energy=34.952688, pressure=21.827485, acquisition_time=99.969108, MSE=0.000587
2026-01-09 16:00:45 - INFO - Bayesian Step 28: laser_energy=5.041479, pressure=25.100347, acquisition_time=5.415563, MSE=0.000408
2026-01-09 16:00:46 - INFO - Bayesian Step 29: laser_energy=15.420748, pressure=42.713010, acquisition_time=99.291902, MSE=0.000587
2026-01-09 16:00:47 - INFO - Bayesian Step 30: laser_energy=5.096771, pressure=45.569082, acquisition_time=47.386345, MSE=0.000587
2026-01-09 16:00:49 - INFO - Bayesian Step 31: laser_energy=26.403131, pressure=4.571876, acquisition_time=38.827698, MSE=0.000246
2026-01-09 16:00:50 - INFO - Bayesian Step 32: laser_energy=32.189487, pressure=27.396343, acquisition_time=5.025145, MSE=0.002255
2026-01-09 16:00:51 - INFO - Bayesian Step 33: laser_energy=18.977664, pressure=30.934009, acquisition_time=5.510247, MSE=0.039761
2026-01-09 16:00:52 - INFO - Bayesian Step 34: laser_energy=28.631982, pressure=46.430773, acquisition_time=5.000000, MSE=0.196456
2026-01-09 16:00:53 - INFO - Bayesian Step 35: laser_energy=37.682788, pressure=13.691720, acquisition_time=6.536576, MSE=0.000246
2026-01-09 16:00:54 - INFO - Bayesian Step 36: laser_energy=39.076532, pressure=50.000000, acquisition_time=48.688428, MSE=0.000576
2026-01-09 16:00:55 - INFO - Bayesian Step 37: laser_energy=34.027811, pressure=21.340609, acquisition_time=31.626366, MSE=0.023671
2026-01-09 16:00:57 - INFO - Bayesian Step 38: laser_energy=33.309784, pressure=48.674129, acquisition_time=64.229651, MSE=0.000587
2026-01-09 16:00:58 - INFO - Bayesian Step 39: laser_energy=9.073904, pressure=1.000000, acquisition_time=85.899276, MSE=0.000587
2026-01-09 16:00:59 - INFO - Bayesian Step 40: laser_energy=41.691457, pressure=46.797209, acquisition_time=18.017891, MSE=0.000581
2026-01-09 16:01:00 - INFO - Bayesian Step 41: laser_energy=16.856254, pressure=1.000000, acquisition_time=51.744336, MSE=0.000586
2026-01-09 16:01:02 - INFO - Bayesian Step 42: laser_energy=14.485959, pressure=18.611351, acquisition_time=100.000000, MSE=0.000587
2026-01-09 16:01:03 - INFO - Bayesian Step 43: laser_energy=33.606275, pressure=22.265919, acquisition_time=5.000000, MSE=0.001386
