energy,intensity
97.76732,0.020662664
92.828835,0.022576032
88.18945,0.023565935
83.8307,0.025398016
79.735245,0.026520267
75.88682,0.028056696
72.27017,0.029722178
68.87099,0.031737797
65.67586,0.033481
62.672165,0.03545668
59.848106,0.03788257
57.19261,0.04004807
54.69525,0.042700358
52.346306,0.04517174
50.136597,0.048293136
48.057564,0.051017433
46.10113,0.053497754
44.25976,0.055920474
42.52636,0.059190907
40.894283,0.062121816
39.357292,0.06473245
37.909534,0.06785629
36.545517,0.071621746
35.260098,0.07518075
34.04844,0.07858178
32.906017,0.082237445
31.828575,0.08657378
30.812122,0.08924108
29.85292,0.09196243
28.947456,0.09554186
28.092442,0.098604955
27.284779,0.10184336
26.521572,0.10466449
25.800108,0.107929274
25.117828,0.11120814
24.472345,0.1153291
23.861408,0.1179774
23.282911,0.12265651
22.734882,0.1254853
22.215462,0.1288118
21.722916,0.13273606
21.255604,0.13702175
20.812004,0.14029148
20.390675,0.14418814
19.990267,0.14758515
19.609518,0.15096955
19.247244,0.15388663
18.902327,0.1553876
18.573725,0.15844966
18.260456,0.16339646
17.961601,0.16668151
17.676302,0.17011178
17.403744,0.17377797
17.143167,0.17709759
16.893862,0.179625
16.655159,0.18281025
16.426428,0.18482494
16.207083,0.18732636
15.996571,0.18988237
15.794373,0.1915771
15.6,0.19331199
15.412999,0.1955631
15.232939,0.19949663
15.05942,0.19918965
14.892062,0.20015948
14.730514,0.19742152
14.574441,0.19415087
14.423531,0.19305862
14.277491,0.19269213
14.136047,0.19050778
13.998942,0.19071253
13.865933,0.19044566
13.73679,0.19022593
13.611302,0.18941711
13.48927,0.18962231
13.3705015,0.18956758
13.254824,0.18968695
13.142069,0.18854974
13.032082,0.1848996
12.924716,0.18148793
12.819836,0.17832471
12.717309,0.17701964
12.617017,0.17543186
12.518845,0.17436968
12.422684,0.17267767
12.328438,0.17305467
12.23601,0.17163002
12.145311,0.16597132
12.056257,0.16526854
11.968773,0.16331944
11.882783,0.16303365
11.798219,0.161369
11.7150135,0.16177078
11.633108,0.16166045
11.552444,0.16127959
11.472969,0.16201678
11.394629,0.16249295
11.317378,0.1611622
11.241171,0.15966901
11.165965,0.16126506
11.091721,0.15828267
11.018401,0.15709358
10.945969,0.15653984
10.874393,0.15757018
10.803641,0.15833303
10.733684,0.16058359
10.664492,0.16026269
10.596042,0.15800619
10.528306,0.15474348
10.461264,0.15379022
10.394891,0.15169634
10.329167,0.15195805
10.264075,0.15207216
10.199594,0.15289107
10.135705,0.15213415
10.072394,0.1516475
10.0096445,0.15405008
9.947442,0.15194526
9.885775,0.15142299
9.824624,0.1504424
9.763982,0.15226986
9.703834,0.15351322
9.64417,0.15386014
9.584979,0.15496191
9.526253,0.15545952
9.467979,0.15656987
9.410151,0.1556787
9.3527565,0.15772179
9.295791,0.1579066
9.239244,0.15887302
9.183109,0.15747027
9.12738,0.1554064
9.07205,0.15443185
9.01711,0.15553394
8.962557,0.15858868
8.908382,0.16151081
8.854581,0.16347697
8.801149,0.16529508
8.74808,0.16447039
8.69537,0.16396312
8.643014,0.16394745
8.591007,0.16426323
8.539344,0.16474648
8.48802,0.16403042
8.437034,0.16657199
8.38638,0.16879115
8.336055,0.16893843
8.286055,0.16925628
8.236377,0.16974778
8.187016,0.16633332
8.13797,0.16858587
8.089236,0.16852355
8.04081,0.17098443
7.9926906,0.17146833
7.9448724,0.17615892
7.8973556,0.17501047
7.850135,0.17550781
7.80321,0.17153455
7.7565756,0.17181638
7.710231,0.16926774
7.664174,0.17142269
7.6184006,0.17569567
7.57291,0.17579152
7.5276995,0.17897102
7.482766,0.18276487
7.4381084,0.18014975
7.3937244,0.18005179
7.349611,0.17856184
7.3057675,0.17983235
7.2621903,0.18091145
7.218879,0.18541938
7.175831,0.18349375
7.133044,0.18826185
7.090517,0.18570155
7.0482473,0.18702143
7.0062337,0.18337196
6.9644732,0.18175867
6.9229665,0.17864983
6.881709,0.17972086
6.840701,0.17697407
6.79994,0.17632507
6.7594247,0.17523187
6.719154,0.17390284
6.679125,0.17538026
6.6393356,0.17424235
6.599786,0.17286421
