2026-01-09 01:57:46 - INFO - Starting Spectrum Matching Optimization - Seed: 79309
2026-01-09 01:57:47 - INFO - Bayesian Step 1: laser_energy=11.521261, pressure=13.404192, acquisition_time=53.133041, MSE=0.001588
2026-01-09 01:57:48 - INFO - Bayesian Step 2: laser_energy=24.943810, pressure=8.505720, acquisition_time=39.894503, MSE=0.000541
2026-01-09 01:57:49 - INFO - Bayesian Step 3: laser_energy=11.219362, pressure=19.576056, acquisition_time=89.108751, MSE=0.000587
2026-01-09 01:57:50 - INFO - Bayesian Step 4: laser_energy=40.794849, pressure=27.623842, acquisition_time=92.304117, MSE=0.000587
2026-01-09 01:57:51 - INFO - Bayesian Step 5: laser_energy=32.708767, pressure=43.764914, acquisition_time=33.939626, MSE=0.036817
2026-01-09 01:57:52 - INFO - Bayesian Step 6: laser_energy=45.483706, pressure=16.437005, acquisition_time=43.257064, MSE=0.000583
2026-01-09 01:57:53 - INFO - Bayesian Step 7: laser_energy=45.243280, pressure=5.939999, acquisition_time=7.803012, MSE=0.000587
2026-01-09 01:57:53 - INFO - Bayesian Step 8: laser_energy=49.710814, pressure=19.113915, acquisition_time=95.259853, MSE=0.000587
2026-01-09 01:57:54 - INFO - Bayesian Step 9: laser_energy=39.260084, pressure=26.700788, acquisition_time=27.690149, MSE=0.007122
2026-01-09 01:57:55 - INFO - Bayesian Step 10: laser_energy=48.570106, pressure=41.596181, acquisition_time=56.473839, MSE=0.000587
2026-01-09 01:57:56 - INFO - Bayesian Step 11: laser_energy=7.011034, pressure=2.717967, acquisition_time=78.531170, MSE=0.000587
2026-01-09 01:57:57 - INFO - Bayesian Step 12: laser_energy=20.461216, pressure=41.912242, acquisition_time=97.527517, MSE=0.000587
2026-01-09 01:57:58 - INFO - Bayesian Step 13: laser_energy=16.994448, pressure=49.129744, acquisition_time=88.707855, MSE=0.000587
2026-01-09 01:57:59 - INFO - Bayesian Step 14: laser_energy=9.010230, pressure=50.000000, acquisition_time=5.000000, MSE=0.000579
2026-01-09 01:58:00 - INFO - Bayesian Step 15: laser_energy=49.665375, pressure=19.691468, acquisition_time=20.732014, MSE=0.000580
2026-01-09 01:58:01 - INFO - Bayesian Step 16: laser_energy=5.000000, pressure=49.734589, acquisition_time=47.234229, MSE=0.000587
2026-01-09 01:58:02 - INFO - Bayesian Step 17: laser_energy=22.895269, pressure=22.690223, acquisition_time=24.325959, MSE=0.035585
2026-01-09 01:58:03 - INFO - Bayesian Step 18: laser_energy=31.866383, pressure=30.220588, acquisition_time=93.904839, MSE=0.000587
2026-01-09 01:58:04 - INFO - Bayesian Step 19: laser_energy=43.977315, pressure=10.837751, acquisition_time=10.027428, MSE=0.000564
2026-01-09 01:58:06 - INFO - Bayesian Step 20: laser_energy=42.888405, pressure=33.412669, acquisition_time=8.231031, MSE=0.000545
2026-01-09 01:58:07 - INFO - Bayesian Step 21: laser_energy=23.180333, pressure=36.116052, acquisition_time=12.205461, MSE=0.177759
2026-01-09 01:58:08 - INFO - Bayesian Step 22: laser_energy=33.874338, pressure=32.210781, acquisition_time=54.248640, MSE=0.001625
2026-01-09 01:58:09 - INFO - Bayesian Step 23: laser_energy=44.536284, pressure=1.000000, acquisition_time=14.690912, MSE=0.000587
2026-01-09 01:58:10 - INFO - Bayesian Step 24: laser_energy=24.346643, pressure=28.982633, acquisition_time=9.283500, MSE=0.030644
2026-01-09 01:58:11 - INFO - Bayesian Step 25: laser_energy=42.218549, pressure=18.043590, acquisition_time=64.542721, MSE=0.000587
2026-01-09 01:58:12 - INFO - Bayesian Step 26: laser_energy=48.516514, pressure=28.773952, acquisition_time=58.626253, MSE=0.000587
2026-01-09 01:58:14 - INFO - Bayesian Step 27: laser_energy=41.945496, pressure=28.006775, acquisition_time=56.959120, MSE=0.000587
2026-01-09 01:58:15 - INFO - Bayesian Step 28: laser_energy=50.000000, pressure=30.515860, acquisition_time=69.785829, MSE=0.000587
2026-01-09 01:58:16 - INFO - Bayesian Step 29: laser_energy=50.000000, pressure=3.678180, acquisition_time=24.830481, MSE=0.000587
2026-01-09 01:58:17 - INFO - Bayesian Step 30: laser_energy=5.000000, pressure=4.920339, acquisition_time=98.390605, MSE=0.000587
2026-01-09 01:58:18 - INFO - Bayesian Step 31: laser_energy=5.000000, pressure=43.584983, acquisition_time=69.901252, MSE=0.000587
2026-01-09 01:58:20 - INFO - Bayesian Step 32: laser_energy=50.000000, pressure=50.000000, acquisition_time=84.771410, MSE=0.000587
2026-01-09 01:58:21 - INFO - Bayesian Step 33: laser_energy=50.000000, pressure=27.778415, acquisition_time=74.383733, MSE=0.000587
2026-01-09 01:58:22 - INFO - Bayesian Step 34: laser_energy=22.380216, pressure=9.301631, acquisition_time=10.818375, MSE=0.001451
2026-01-09 01:58:23 - INFO - Bayesian Step 35: laser_energy=25.836673, pressure=4.644785, acquisition_time=43.688428, MSE=0.000465
2026-01-09 01:58:24 - INFO - Bayesian Step 36: laser_energy=30.975494, pressure=20.267317, acquisition_time=88.957462, MSE=0.000587
2026-01-09 01:58:26 - INFO - Bayesian Step 37: laser_energy=8.012777, pressure=42.492952, acquisition_time=35.173876, MSE=0.000586
2026-01-09 01:58:27 - INFO - Bayesian Step 38: laser_energy=5.000000, pressure=15.792798, acquisition_time=97.212450, MSE=0.000587
2026-01-09 01:58:28 - INFO - Bayesian Step 39: laser_energy=22.639116, pressure=7.912746, acquisition_time=5.539624, MSE=0.002762
2026-01-09 01:58:29 - INFO - Bayesian Step 40: laser_energy=25.351493, pressure=17.025407, acquisition_time=82.232124, MSE=0.000587
2026-01-09 01:58:30 - INFO - Bayesian Step 41: laser_energy=31.460875, pressure=1.122681, acquisition_time=73.017156, MSE=0.000587
2026-01-09 01:58:32 - INFO - Bayesian Step 42: laser_energy=21.533245, pressure=36.795279, acquisition_time=55.789620, MSE=0.000973
2026-01-09 01:58:33 - INFO - Bayesian Step 43: laser_energy=5.968047, pressure=17.402656, acquisition_time=27.188169, MSE=0.000400
2026-01-09 01:58:34 - INFO - Bayesian Step 44: laser_energy=21.962841, pressure=27.104380, acquisition_time=72.441812, MSE=0.000575
2026-01-09 01:58:35 - INFO - Bayesian Step 45: laser_energy=6.486771, pressure=40.264281, acquisition_time=17.883094, MSE=0.000583
