2026-01-09 10:37:00 - INFO - Starting Spectrum Matching Optimization - Seed: 67270
2026-01-09 10:37:01 - INFO - Bayesian Step 1: laser_energy=17.592734, pressure=47.178046, acquisition_time=59.124323, MSE=0.000574
2026-01-09 10:37:02 - INFO - Bayesian Step 2: laser_energy=28.740831, pressure=6.489733, acquisition_time=41.520092, MSE=0.000154
2026-01-09 10:37:03 - INFO - Bayesian Step 3: laser_energy=32.833633, pressure=3.153846, acquisition_time=45.514908, MSE=0.000265
2026-01-09 10:37:04 - INFO - Bayesian Step 4: laser_energy=25.735219, pressure=32.692102, acquisition_time=62.278972, MSE=0.000455
2026-01-09 10:37:05 - INFO - Bayesian Step 5: laser_energy=12.466120, pressure=15.220055, acquisition_time=6.758685, MSE=0.000361
2026-01-09 10:37:06 - INFO - Bayesian Step 6: laser_energy=35.003736, pressure=12.030749, acquisition_time=71.835906, MSE=0.000587
2026-01-09 10:37:06 - INFO - Bayesian Step 7: laser_energy=13.929337, pressure=30.429097, acquisition_time=48.931295, MSE=0.003250
2026-01-09 10:37:07 - INFO - Bayesian Step 8: laser_energy=10.870084, pressure=21.776656, acquisition_time=38.037481, MSE=0.000821
2026-01-09 10:37:08 - INFO - Bayesian Step 9: laser_energy=35.327066, pressure=4.631255, acquisition_time=73.057408, MSE=0.000587
2026-01-09 10:37:09 - INFO - Bayesian Step 10: laser_energy=17.393994, pressure=32.785883, acquisition_time=34.312947, MSE=0.026955
2026-01-09 10:37:10 - INFO - Bayesian Step 11: laser_energy=12.050434, pressure=11.393166, acquisition_time=55.153549, MSE=0.000675
2026-01-09 10:37:11 - INFO - Bayesian Step 12: laser_energy=5.000000, pressure=46.135722, acquisition_time=39.605717, MSE=0.000587
2026-01-09 10:37:12 - INFO - Bayesian Step 13: laser_energy=19.143783, pressure=36.947222, acquisition_time=77.782032, MSE=0.000587
2026-01-09 10:37:13 - INFO - Bayesian Step 14: laser_energy=6.304675, pressure=26.368417, acquisition_time=14.860882, MSE=0.000450
2026-01-09 10:37:14 - INFO - Bayesian Step 15: laser_energy=28.161861, pressure=18.430424, acquisition_time=87.820811, MSE=0.000587
2026-01-09 10:37:15 - INFO - Bayesian Step 16: laser_energy=33.688916, pressure=2.708618, acquisition_time=20.677935, MSE=0.006946
2026-01-09 10:37:16 - INFO - Bayesian Step 17: laser_energy=12.265200, pressure=45.369526, acquisition_time=79.806857, MSE=0.000587
2026-01-09 10:37:17 - INFO - Bayesian Step 18: laser_energy=43.398409, pressure=6.255140, acquisition_time=10.841883, MSE=0.000579
2026-01-09 10:37:18 - INFO - Bayesian Step 19: laser_energy=49.309787, pressure=2.394817, acquisition_time=66.805732, MSE=0.000587
2026-01-09 10:37:19 - INFO - Bayesian Step 20: laser_energy=41.753767, pressure=8.313828, acquisition_time=60.241492, MSE=0.000587
2026-01-09 10:37:20 - INFO - Bayesian Step 21: laser_energy=43.836789, pressure=45.081552, acquisition_time=82.310881, MSE=0.000587
