2026-01-08 22:32:38 - INFO - Starting Spectrum Matching Optimization - Seed: 82798
2026-01-08 22:32:38 - INFO - Bayesian Step 1: laser_energy=12.270944, pressure=45.848116, acquisition_time=73.910091, MSE=0.000587
2026-01-08 22:32:39 - INFO - Bayesian Step 2: laser_energy=31.111004, pressure=41.860993, acquisition_time=43.560782, MSE=0.010063
2026-01-08 22:32:40 - INFO - Bayesian Step 3: laser_energy=24.111264, pressure=22.084485, acquisition_time=72.385868, MSE=0.000586
2026-01-08 22:32:41 - INFO - Bayesian Step 4: laser_energy=15.389767, pressure=32.145803, acquisition_time=30.390294, MSE=0.016055
2026-01-08 22:32:42 - INFO - Bayesian Step 5: laser_energy=42.165321, pressure=30.491346, acquisition_time=63.528084, MSE=0.000587
2026-01-08 22:32:43 - INFO - Bayesian Step 6: laser_energy=49.440575, pressure=29.787039, acquisition_time=50.886552, MSE=0.000587
2026-01-08 22:32:43 - INFO - Bayesian Step 7: laser_energy=12.253764, pressure=34.710829, acquisition_time=64.053582, MSE=0.000583
2026-01-08 22:32:44 - INFO - Bayesian Step 8: laser_energy=26.986952, pressure=33.372654, acquisition_time=7.259250, MSE=0.032094
2026-01-08 22:32:45 - INFO - Bayesian Step 9: laser_energy=36.998580, pressure=27.099380, acquisition_time=87.355855, MSE=0.000587
2026-01-08 22:32:46 - INFO - Bayesian Step 10: laser_energy=13.562382, pressure=40.121952, acquisition_time=84.437339, MSE=0.000587
2026-01-08 22:32:47 - INFO - Bayesian Step 11: laser_energy=42.748332, pressure=5.279235, acquisition_time=56.792958, MSE=0.000587
2026-01-08 22:32:48 - INFO - Bayesian Step 12: laser_energy=5.000000, pressure=50.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-08 22:32:49 - INFO - Bayesian Step 13: laser_energy=47.294913, pressure=47.649184, acquisition_time=19.846192, MSE=0.000587
2026-01-08 22:32:50 - INFO - Bayesian Step 14: laser_energy=50.000000, pressure=1.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-08 22:32:51 - INFO - Bayesian Step 15: laser_energy=15.585268, pressure=3.332480, acquisition_time=94.531628, MSE=0.000587
2026-01-08 22:32:52 - INFO - Bayesian Step 16: laser_energy=25.420296, pressure=1.311081, acquisition_time=23.746388, MSE=0.002017
2026-01-08 22:32:53 - INFO - Bayesian Step 17: laser_energy=48.505619, pressure=8.917393, acquisition_time=79.261115, MSE=0.000587
2026-01-08 22:32:54 - INFO - Bayesian Step 18: laser_energy=5.738844, pressure=1.440869, acquisition_time=14.907497, MSE=0.000570
2026-01-08 22:32:55 - INFO - Bayesian Step 19: laser_energy=37.704943, pressure=49.974034, acquisition_time=56.133837, MSE=0.000586
2026-01-08 22:32:56 - INFO - Bayesian Step 20: laser_energy=40.353393, pressure=1.553222, acquisition_time=37.573263, MSE=0.000428
2026-01-08 22:32:57 - INFO - Bayesian Step 21: laser_energy=17.260520, pressure=47.501382, acquisition_time=91.079566, MSE=0.000587
2026-01-08 22:32:58 - INFO - Bayesian Step 22: laser_energy=48.867361, pressure=22.589216, acquisition_time=68.426723, MSE=0.000587
2026-01-08 22:32:59 - INFO - Bayesian Step 23: laser_energy=48.581047, pressure=43.415463, acquisition_time=97.488250, MSE=0.000587
2026-01-08 22:33:00 - INFO - Bayesian Step 24: laser_energy=5.000000, pressure=1.000000, acquisition_time=56.159219, MSE=0.000586
2026-01-08 22:33:01 - INFO - Bayesian Step 25: laser_energy=9.574236, pressure=45.525460, acquisition_time=47.883155, MSE=0.000586
2026-01-08 22:33:02 - INFO - Bayesian Step 26: laser_energy=7.428361, pressure=12.587548, acquisition_time=5.000000, MSE=0.000364
2026-01-08 22:33:04 - INFO - Bayesian Step 27: laser_energy=5.000000, pressure=20.642206, acquisition_time=100.000000, MSE=0.000587
2026-01-08 22:33:05 - INFO - Bayesian Step 28: laser_energy=31.989669, pressure=1.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-08 22:33:06 - INFO - Bayesian Step 29: laser_energy=50.000000, pressure=1.000000, acquisition_time=5.000000, MSE=0.000587
2026-01-08 22:33:07 - INFO - Bayesian Step 30: laser_energy=50.000000, pressure=50.000000, acquisition_time=54.891883, MSE=0.000587
2026-01-08 22:33:08 - INFO - Bayesian Step 31: laser_energy=33.354645, pressure=50.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-08 22:33:09 - INFO - Bayesian Step 32: laser_energy=9.048645, pressure=42.520703, acquisition_time=81.826163, MSE=0.000587
2026-01-08 22:33:10 - INFO - Bayesian Step 33: laser_energy=20.682542, pressure=14.736278, acquisition_time=42.336816, MSE=0.003592
2026-01-08 22:33:11 - INFO - Bayesian Step 34: laser_energy=7.754468, pressure=6.576140, acquisition_time=39.911552, MSE=0.000539
2026-01-08 22:33:12 - INFO - Bayesian Step 35: laser_energy=9.514860, pressure=5.201178, acquisition_time=60.122165, MSE=0.000423
2026-01-08 22:33:13 - INFO - Bayesian Step 36: laser_energy=48.718873, pressure=29.723602, acquisition_time=17.372428, MSE=0.000580
2026-01-08 22:33:15 - INFO - Bayesian Step 37: laser_energy=12.112769, pressure=24.341832, acquisition_time=76.643104, MSE=0.000586
2026-01-08 22:33:16 - INFO - Bayesian Step 38: laser_energy=25.811850, pressure=1.000000, acquisition_time=62.320068, MSE=0.000586
2026-01-08 22:33:17 - INFO - Bayesian Step 39: laser_energy=5.225307, pressure=44.698676, acquisition_time=7.243741, MSE=0.000587
2026-01-08 22:33:18 - INFO - Bayesian Step 40: laser_energy=23.957213, pressure=37.072635, acquisition_time=100.000000, MSE=0.000587
2026-01-08 22:33:19 - INFO - Bayesian Step 41: laser_energy=5.000000, pressure=1.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-08 22:33:20 - INFO - Bayesian Step 42: laser_energy=32.319764, pressure=40.675342, acquisition_time=73.270747, MSE=0.000587
2026-01-08 22:33:22 - INFO - Bayesian Step 43: laser_energy=50.000000, pressure=47.984675, acquisition_time=33.042622, MSE=0.000587
2026-01-08 22:33:23 - INFO - Bayesian Step 44: laser_energy=41.894227, pressure=32.384650, acquisition_time=100.000000, MSE=0.000587
2026-01-08 22:33:24 - INFO - Bayesian Step 45: laser_energy=24.857612, pressure=8.218211, acquisition_time=38.190137, MSE=0.000539
2026-01-08 22:33:25 - INFO - Bayesian Step 46: laser_energy=42.414594, pressure=10.861654, acquisition_time=5.000000, MSE=0.000577
2026-01-08 22:33:26 - INFO - Bayesian Step 47: laser_energy=5.000000, pressure=50.000000, acquisition_time=42.547648, MSE=0.000587
2026-01-08 22:33:27 - INFO - Bayesian Step 48: laser_energy=19.368117, pressure=49.064961, acquisition_time=62.768993, MSE=0.000585
2026-01-08 22:33:29 - INFO - Bayesian Step 49: laser_energy=39.623120, pressure=21.375403, acquisition_time=20.579047, MSE=0.007155
2026-01-08 22:33:30 - INFO - Bayesian Step 50: laser_energy=5.000000, pressure=24.759603, acquisition_time=75.160658, MSE=0.000585
2026-01-08 22:33:31 - INFO - Bayesian Step 51: laser_energy=28.187145, pressure=46.947623, acquisition_time=86.341163, MSE=0.000587
2026-01-08 22:33:32 - INFO - Bayesian Step 52: laser_energy=25.102181, pressure=15.185078, acquisition_time=100.000000, MSE=0.000587
2026-01-08 22:33:34 - INFO - Bayesian Step 53: laser_energy=50.000000, pressure=14.426769, acquisition_time=20.178192, MSE=0.000584
2026-01-08 22:33:35 - INFO - Bayesian Step 54: laser_energy=50.000000, pressure=19.379196, acquisition_time=100.000000, MSE=0.000587
2026-01-08 22:33:36 - INFO - Bayesian Step 55: laser_energy=32.233399, pressure=11.248868, acquisition_time=69.776802, MSE=0.000587
2026-01-08 22:33:37 - INFO - Bayesian Step 56: laser_energy=5.024275, pressure=25.910464, acquisition_time=29.397359, MSE=0.000491
2026-01-08 22:33:39 - INFO - Bayesian Step 57: laser_energy=5.000000, pressure=37.520066, acquisition_time=51.816126, MSE=0.000587
2026-01-08 22:33:40 - INFO - Bayesian Step 58: laser_energy=40.983279, pressure=10.208132, acquisition_time=99.560529, MSE=0.000587
2026-01-08 22:33:41 - INFO - Bayesian Step 59: laser_energy=44.558645, pressure=46.677698, acquisition_time=38.781559, MSE=0.000583
2026-01-08 22:33:42 - INFO - Bayesian Step 60: laser_energy=10.609804, pressure=43.675172, acquisition_time=99.719177, MSE=0.000587
2026-01-08 22:33:44 - INFO - Bayesian Step 61: laser_energy=45.791245, pressure=3.842348, acquisition_time=5.000000, MSE=0.000587
2026-01-08 22:33:45 - INFO - Bayesian Step 62: laser_energy=15.889305, pressure=28.107659, acquisition_time=80.637580, MSE=0.000587
2026-01-08 22:33:46 - INFO - Bayesian Step 63: laser_energy=49.901422, pressure=41.742506, acquisition_time=5.015636, MSE=0.000587
2026-01-08 22:33:47 - INFO - Bayesian Step 64: laser_energy=49.926785, pressure=1.036762, acquisition_time=40.950842, MSE=0.000587
2026-01-08 22:33:49 - INFO - Bayesian Step 65: laser_energy=42.830031, pressure=6.362282, acquisition_time=83.254872, MSE=0.000587
2026-01-08 22:33:50 - INFO - Bayesian Step 66: laser_energy=37.578547, pressure=1.000000, acquisition_time=71.237907, MSE=0.000587
2026-01-08 22:33:51 - INFO - Bayesian Step 67: laser_energy=23.659402, pressure=6.785962, acquisition_time=30.015128, MSE=0.000281
2026-01-08 22:33:53 - INFO - Bayesian Step 68: laser_energy=14.629677, pressure=28.659276, acquisition_time=5.053304, MSE=0.004665
2026-01-08 22:33:54 - INFO - Bayesian Step 69: laser_energy=5.164593, pressure=9.271070, acquisition_time=89.241657, MSE=0.000587
2026-01-08 22:33:55 - INFO - Bayesian Step 70: laser_energy=22.727621, pressure=3.216096, acquisition_time=87.026930, MSE=0.000587
2026-01-08 22:33:57 - INFO - Bayesian Step 71: laser_energy=15.873589, pressure=4.454494, acquisition_time=52.992777, MSE=0.000571
2026-01-08 22:33:58 - INFO - Bayesian Step 72: laser_energy=40.876226, pressure=43.384355, acquisition_time=46.552066, MSE=0.000496
2026-01-08 22:33:59 - INFO - Bayesian Step 73: laser_energy=30.622370, pressure=32.503013, acquisition_time=27.554190, MSE=0.167186
2026-01-08 22:34:01 - INFO - Bayesian Step 74: laser_energy=48.830534, pressure=11.159183, acquisition_time=35.013511, MSE=0.000584
2026-01-08 22:34:03 - INFO - Bayesian Step 75: laser_energy=5.000000, pressure=44.620564, acquisition_time=11.796881, MSE=0.000587
2026-01-08 22:34:04 - INFO - Bayesian Step 76: laser_energy=5.000000, pressure=36.367930, acquisition_time=66.373080, MSE=0.000587
2026-01-08 22:34:06 - INFO - Bayesian Step 77: laser_energy=50.000000, pressure=44.881448, acquisition_time=13.344842, MSE=0.000587
2026-01-08 22:34:07 - INFO - Bayesian Step 78: laser_energy=5.000000, pressure=39.805138, acquisition_time=9.640513, MSE=0.000586
2026-01-08 22:34:09 - INFO - Bayesian Step 79: laser_energy=50.000000, pressure=5.251134, acquisition_time=92.829584, MSE=0.000587
2026-01-08 22:34:10 - INFO - Bayesian Step 80: laser_energy=50.000000, pressure=25.091749, acquisition_time=58.690666, MSE=0.000587
2026-01-08 22:34:12 - INFO - Bayesian Step 81: laser_energy=5.000000, pressure=28.116164, acquisition_time=49.600243, MSE=0.000555
2026-01-08 22:34:13 - INFO - Bayesian Step 82: laser_energy=5.000000, pressure=15.113924, acquisition_time=96.192306, MSE=0.000587
2026-01-08 22:34:15 - INFO - Bayesian Step 83: laser_energy=30.767679, pressure=50.000000, acquisition_time=53.296595, MSE=0.000538
2026-01-08 22:34:16 - INFO - Bayesian Step 84: laser_energy=30.827356, pressure=45.580090, acquisition_time=43.686646, MSE=0.004585
2026-01-08 22:34:18 - INFO - Bayesian Step 85: laser_energy=33.015078, pressure=42.868350, acquisition_time=83.134501, MSE=0.000587
2026-01-08 22:34:20 - INFO - Bayesian Step 86: laser_energy=5.000000, pressure=48.946939, acquisition_time=44.988605, MSE=0.000587
2026-01-08 22:34:22 - INFO - Bayesian Step 87: laser_energy=5.000000, pressure=47.705430, acquisition_time=36.210313, MSE=0.000587
2026-01-08 22:34:23 - INFO - Bayesian Step 88: laser_energy=24.754650, pressure=50.000000, acquisition_time=9.404691, MSE=0.117227
2026-01-08 22:34:25 - INFO - Bayesian Step 89: laser_energy=50.000000, pressure=42.329350, acquisition_time=44.919376, MSE=0.000587
2026-01-08 22:34:26 - INFO - Bayesian Step 90: laser_energy=27.229516, pressure=48.742479, acquisition_time=44.651097, MSE=0.002549
2026-01-08 22:34:28 - INFO - Bayesian Step 91: laser_energy=30.069924, pressure=50.000000, acquisition_time=47.652870, MSE=0.000513
2026-01-08 22:34:30 - INFO - Bayesian Step 92: laser_energy=25.534721, pressure=1.000000, acquisition_time=29.472294, MSE=0.001350
2026-01-08 22:34:31 - INFO - Bayesian Step 93: laser_energy=5.000000, pressure=16.127685, acquisition_time=10.375353, MSE=0.000498
2026-01-08 22:34:33 - INFO - Bayesian Step 94: laser_energy=12.050665, pressure=21.659469, acquisition_time=41.374799, MSE=0.001506
2026-01-08 22:34:35 - INFO - Bayesian Step 95: laser_energy=50.000000, pressure=1.056315, acquisition_time=65.932181, MSE=0.000587
2026-01-08 22:34:36 - INFO - Bayesian Step 96: laser_energy=50.000000, pressure=7.076668, acquisition_time=75.674393, MSE=0.000587
2026-01-08 22:34:38 - INFO - Bayesian Step 97: laser_energy=47.800500, pressure=37.350724, acquisition_time=15.121958, MSE=0.000586
2026-01-08 22:34:40 - INFO - Bayesian Step 98: laser_energy=5.000000, pressure=42.451056, acquisition_time=13.318099, MSE=0.000587
2026-01-08 22:34:42 - INFO - Bayesian Step 99: laser_energy=9.585149, pressure=37.098763, acquisition_time=58.169436, MSE=0.000585
2026-01-08 22:34:44 - INFO - Bayesian Step 100: laser_energy=10.866247, pressure=17.545263, acquisition_time=13.877897, MSE=0.000818
