2026-01-09 09:17:08 - INFO - Starting Spectrum Matching Optimization - Seed: 89045
2026-01-09 09:17:09 - INFO - Bayesian Step 1: laser_energy=38.065875, pressure=45.910124, acquisition_time=64.007400, MSE=0.000587
2026-01-09 09:17:10 - INFO - Bayesian Step 2: laser_energy=19.669726, pressure=15.840283, acquisition_time=54.723642, MSE=0.000439
2026-01-09 09:17:10 - INFO - Bayesian Step 3: laser_energy=35.849974, pressure=38.534701, acquisition_time=30.446268, MSE=0.054167
2026-01-09 09:17:11 - INFO - Bayesian Step 4: laser_energy=17.873121, pressure=18.197800, acquisition_time=66.503985, MSE=0.000582
2026-01-09 09:17:12 - INFO - Bayesian Step 5: laser_energy=30.638527, pressure=40.789552, acquisition_time=42.080788, MSE=0.018527
2026-01-09 09:17:13 - INFO - Bayesian Step 6: laser_energy=26.242063, pressure=36.448810, acquisition_time=81.463982, MSE=0.000587
2026-01-09 09:17:14 - INFO - Bayesian Step 7: laser_energy=29.071170, pressure=21.653432, acquisition_time=8.529366, MSE=0.003692
2026-01-09 09:17:14 - INFO - Bayesian Step 8: laser_energy=6.308291, pressure=6.265009, acquisition_time=87.847056, MSE=0.000587
2026-01-09 09:17:15 - INFO - Bayesian Step 9: laser_energy=6.590225, pressure=32.114117, acquisition_time=75.413829, MSE=0.000587
2026-01-09 09:17:16 - INFO - Bayesian Step 10: laser_energy=32.195024, pressure=44.618027, acquisition_time=90.197687, MSE=0.000587
2026-01-09 09:17:17 - INFO - Bayesian Step 11: laser_energy=25.132622, pressure=24.530839, acquisition_time=13.427265, MSE=0.029169
2026-01-09 09:17:18 - INFO - Bayesian Step 12: laser_energy=32.927496, pressure=18.203068, acquisition_time=5.000000, MSE=0.001410
2026-01-09 09:17:19 - INFO - Bayesian Step 13: laser_energy=5.000000, pressure=1.000000, acquisition_time=100.000000, MSE=0.000587
2026-01-09 09:17:20 - INFO - Bayesian Step 14: laser_energy=50.000000, pressure=50.000000, acquisition_time=95.204820, MSE=0.000587
2026-01-09 09:17:21 - INFO - Bayesian Step 15: laser_energy=50.000000, pressure=1.000000, acquisition_time=59.269761, MSE=0.000587
2026-01-09 09:17:22 - INFO - Bayesian Step 16: laser_energy=44.903283, pressure=1.471564, acquisition_time=49.078285, MSE=0.000587
2026-01-09 09:17:23 - INFO - Bayesian Step 17: laser_energy=48.311775, pressure=48.361777, acquisition_time=71.310742, MSE=0.000587
2026-01-09 09:17:24 - INFO - Bayesian Step 18: laser_energy=46.965051, pressure=44.527920, acquisition_time=51.795454, MSE=0.000587
2026-01-09 09:17:25 - INFO - Bayesian Step 19: laser_energy=50.000000, pressure=50.000000, acquisition_time=84.554567, MSE=0.000587
2026-01-09 09:17:26 - INFO - Bayesian Step 20: laser_energy=9.884428, pressure=4.591783, acquisition_time=22.297303, MSE=0.000533
2026-01-09 09:17:27 - INFO - Bayesian Step 21: laser_energy=43.354293, pressure=45.841890, acquisition_time=20.361654, MSE=0.000587
2026-01-09 09:17:28 - INFO - Bayesian Step 22: laser_energy=32.555843, pressure=34.662267, acquisition_time=99.703546, MSE=0.000587
2026-01-09 09:17:29 - INFO - Bayesian Step 23: laser_energy=5.071317, pressure=12.725403, acquisition_time=63.519596, MSE=0.000459
2026-01-09 09:17:30 - INFO - Bayesian Step 24: laser_energy=32.409858, pressure=9.635125, acquisition_time=93.850067, MSE=0.000587
2026-01-09 09:17:31 - INFO - Bayesian Step 25: laser_energy=39.969177, pressure=28.701715, acquisition_time=92.817509, MSE=0.000587
2026-01-09 09:17:32 - INFO - Bayesian Step 26: laser_energy=34.393486, pressure=30.376957, acquisition_time=10.206934, MSE=0.008718
